PROBEID	LowvsGlass_FC	LowvsGlass_pval
11723693_s_at	1.011070542	0.660060848
11754657_a_at	1.0127124	0.660091661
11736594_x_at	1.022384947	0.660104202
11763902_s_at	1.020770848	0.660113982
11748743_a_at	-1.023874375	0.660155767
11726831_at	-1.015471402	0.660161951
11721282_a_at	1.013799674	0.660177863
11737412_at	1.022573954	0.660298163
11720508_at	1.019854998	0.660300117
11715357_s_at	1.011229262	0.660301353
11753277_a_at	1.018223733	0.660335965
11752945_a_at	1.018773546	0.660343068
11760017_a_at	-1.025865956	0.660425088
11723891_a_at	1.014922948	0.660429489
11759775_a_at	1.024848055	0.660452632
11752740_a_at	-1.026924843	0.660483027
11715150_s_at	-1.025813709	0.660513132
11751816_a_at	1.021044704	0.660576606
11737507_a_at	1.019837135	0.660623096
11735668_at	-1.023108027	0.660649794
11740849_at	1.021940468	0.660654406
11756798_a_at	1.029652195	0.660672217
11761803_at	1.020992362	0.660675835
11738213_a_at	1.012678411	0.660697432
11719509_a_at	1.014338896	0.660769883
11749265_a_at	1.021525761	0.660821891
11746144_a_at	1.018603364	0.660830358
11731903_at	1.013522114	0.660889146
11752134_a_at	1.019495279	0.661019982
11754893_a_at	-1.020462831	0.661060459
11746847_x_at	1.025758202	0.661097377
11762609_at	1.021429539	0.66116697
11763891_x_at	1.025124701	0.661273656
11722397_at	-1.024049341	0.661332477
11753813_s_at	1.017170767	0.661389599
11754937_a_at	1.012122239	0.661410266
11734202_x_at	1.025360182	0.661482648
11749233_s_at	-1.015776777	0.661525195
11729137_at	1.021800866	0.66161596
11728815_a_at	1.017745477	0.66168405
11748166_a_at	1.032581494	0.661712248
11736957_x_at	-1.023473729	0.661734944
11731085_a_at	-1.025832272	0.661836988
11732841_a_at	1.013999416	0.661838472
11757143_s_at	-1.018220673	0.661886589
11740041_at	1.024503007	0.66208448
11749159_a_at	-1.024496555	0.662191261
11752528_a_at	1.029048481	0.662205186
11728271_at	-1.017020645	0.662399499
11735459_at	1.017691416	0.662406985
11759534_x_at	-1.025264668	0.662432817
11716040_a_at	-1.012122532	0.662461761
11715377_x_at	1.011928939	0.662487254
11732512_a_at	-1.015249878	0.662521995
11731704_a_at	1.024069334	0.662589115
11715717_s_at	1.022834303	0.662652614
11735501_a_at	1.01787701	0.662723417
11750463_a_at	1.023928157	0.66274154
11739222_a_at	1.027493768	0.662818163
11717171_at	-1.012245385	0.662921576
11718179_a_at	-1.021492051	0.662936686
11731967_a_at	1.021482079	0.662979276
11722757_at	1.01695801	0.662983487
11751632_a_at	-1.01946908	0.662988275
11737622_a_at	-1.016906892	0.66301451
11761987_at	-1.01729852	0.663091648
11734082_a_at	1.01262251	0.663173772
11742110_x_at	1.020683572	0.663184957
11761495_at	-1.030576629	0.663226786
11737187_a_at	1.020717137	0.663260167
11724273_a_at	-1.01831614	0.66334483
11742143_s_at	1.030701046	0.663357144
11716046_a_at	-1.016782425	0.663420152
11752652_a_at	-1.01627424	0.663534213
11727426_a_at	-1.015333378	0.663566093
11735906_a_at	-1.022759823	0.663694857
11732071_at	1.017137943	0.663700396
11743853_a_at	-1.017688147	0.663732816
11735045_at	-1.01817273	0.663764091
11746695_s_at	1.017184146	0.663768423
11731114_a_at	1.014646818	0.663787591
11731276_x_at	-1.019323068	0.66380023
11751012_a_at	1.021595739	0.66390103
11745626_x_at	1.019003946	0.66391887
11746426_s_at	-1.035995764	0.663981432
11745043_a_at	-1.017864594	0.664064585
11754070_a_at	1.01402325	0.664155658
11750643_a_at	1.025182133	0.664184675
11747316_a_at	-1.012790409	0.664213919
11753709_x_at	1.022576966	0.664237797
11726367_a_at	1.013285765	0.664311492
11758376_s_at	1.014582553	0.664390915
11763603_a_at	1.03285956	0.664552663
11737909_at	1.017647822	0.664566749
11763903_at	-1.022023471	0.664660549
11731604_at	1.020692946	0.664677842
11727526_a_at	1.017269207	0.66472307
11752080_a_at	-1.017002682	0.664765482
11742562_at	-1.019460487	0.664777772
11740255_x_at	-1.013499351	0.664801469
11725928_s_at	1.015435371	0.664889961
11720555_a_at	-1.024657199	0.664928768
11763685_a_at	1.022317998	0.665029658
11722525_a_at	-1.023366796	0.665087531
11715346_at	1.026055818	0.665162042
11742152_at	1.016162175	0.665172524
11759171_x_at	-1.027843562	0.665206927
11742051_at	1.024526738	0.665288334
11743888_at	-1.015615694	0.665289097
11738657_a_at	1.019218607	0.665319609
11734798_x_at	1.012245357	0.665345841
11723095_a_at	-1.014256053	0.665380347
11755760_a_at	1.017254093	0.665444045
11737221_a_at	-1.013549108	0.665472544
11726834_a_at	-1.014176807	0.665497233
11755484_a_at	-1.011328996	0.665539925
11753810_a_at	-1.013498922	0.66554843
11716843_a_at	-1.01770836	0.665658028
11737904_a_at	-1.01770836	0.665658028
11739608_a_at	1.024727149	0.665665793
11732660_s_at	-1.024766806	0.665730657
11734424_at	1.025724669	0.665822811
11762757_a_at	-1.018977852	0.665879898
11751029_x_at	1.021983269	0.665897031
11749337_a_at	1.02109422	0.665926787
11751609_a_at	-1.017037071	0.665938782
11719945_a_at	-1.026759729	0.66598852
11722849_a_at	-1.012562294	0.665993538
11762766_at	1.025749325	0.665998694
11734320_a_at	1.023171596	0.666049742
11718589_at	-1.01308682	0.666092751
11754700_a_at	1.014446393	0.666115854
11744703_x_at	-1.013231258	0.666228171
11730648_at	1.02376943	0.666523909
11757309_a_at	1.028649934	0.666554322
11729495_at	1.019106112	0.666579944
11744769_at	-1.018767997	0.666593901
11738683_a_at	1.016892126	0.666602992
11759335_at	1.025527985	0.666618699
11762461_x_at	1.024127068	0.666628341
11726765_a_at	1.031589181	0.666832263
11763534_x_at	1.01995732	0.66690431
11728266_a_at	1.019535554	0.666909528
11753227_s_at	-1.024747663	0.666958023
11759493_at	-1.030084548	0.667039462
ERCC-00154-01_at	1.016430394	0.667039469
11741529_at	-1.012053241	0.667043332
11745518_a_at	-1.019184795	0.667067214
11752570_a_at	-1.021809676	0.667160957
11737502_at	1.018961506	0.667215614
11749441_x_at	1.011706006	0.667230737
11751396_a_at	1.018844044	0.667248557
11757174_x_at	-1.021481042	0.667339318
11759864_at	-1.056593464	0.667359399
11754119_a_at	1.011400659	0.667368874
11727679_at	-1.046561761	0.667374207
11734398_at	-1.016411859	0.667435894
11736825_a_at	1.01640119	0.667475678
11731811_a_at	1.018878232	0.667592417
11752798_a_at	-1.023689066	0.667727353
11740647_a_at	-1.017934682	0.667754153
11722706_at	-1.025295306	0.667783766
11737734_x_at	-1.014813869	0.667817802
11721842_a_at	1.01367745	0.667889115
11734506_a_at	1.019486177	0.668019495
11741243_a_at	-1.024755086	0.668044614
11764056_x_at	-1.017791787	0.668050497
11724222_at	1.014524936	0.668100011
11738356_s_at	1.015371356	0.668115197
11754348_s_at	-1.02739417	0.668262259
11725174_a_at	1.026839798	0.66826311
11736171_a_at	-1.013536522	0.668296001
11741907_x_at	1.024936426	0.668378382
11740776_a_at	1.022704084	0.668387353
11727762_a_at	-1.024676788	0.668466031
11759659_at	-1.029941039	0.668494698
11725423_a_at	-1.014547571	0.66851316
11734473_a_at	-1.023640803	0.668591031
11737989_x_at	1.01624267	0.668651811
11729762_at	1.01927113	0.668673646
11742132_a_at	1.018026712	0.668686949
11738158_a_at	-1.014776178	0.668763385
11717136_x_at	1.029415713	0.668773891
11759518_at	1.018288819	0.668790128
11737468_a_at	-1.022802391	0.668860483
11763985_at	-1.021064935	0.668913794
11756470_a_at	-1.014269523	0.668927049
11740882_at	-1.0300069	0.6691455
11741158_at	1.025724674	0.669184664
11751188_a_at	-1.029870453	0.669216775
11762946_at	1.01839324	0.669298369
11754032_x_at	1.020247522	0.6694329
11755918_a_at	-1.019275132	0.669440509
11729210_at	1.014001642	0.669554845
11734911_x_at	-1.014969692	0.669587971
11762049_at	1.013901498	0.669634242
11741757_a_at	-1.015308267	0.66964775
11750594_a_at	1.014627616	0.669650163
11731660_a_at	-1.01959009	0.669692943
11727430_s_at	1.015444663	0.669719969
11759478_at	1.019774762	0.669742655
11720989_a_at	1.015795531	0.669783845
11754967_s_at	1.013479987	0.66978552
11746358_a_at	1.019338342	0.669842509
11764276_at	-1.01833168	0.669895427
11728323_a_at	1.018553203	0.669919602
11719783_at	-1.010946787	0.669924266
11754927_x_at	1.01828059	0.669932138
11756102_a_at	-1.023868797	0.669977218
11724878_s_at	-1.019472298	0.670120739
11763929_at	1.013758178	0.670173286
11718540_at	-1.012174049	0.670252289
11725155_at	1.016701673	0.670299233
11752941_a_at	1.016174584	0.670337637
11750361_a_at	1.025307145	0.670363511
11756783_a_at	-1.016142983	0.67043523
11729935_a_at	1.021234456	0.670486679
11752018_a_at	1.021513052	0.67050098
11727164_at	-1.015509903	0.670547546
11725995_x_at	-1.014574912	0.670616125
11722016_a_at	1.022810103	0.670669443
11719359_a_at	-1.022222609	0.670716336
11734363_at	-1.017060282	0.670741866
11730697_at	1.0164769	0.670772258
11724542_at	-1.018485864	0.670895671
11763152_x_at	1.016954337	0.670938741
11722890_a_at	1.021974999	0.671004965
11732136_a_at	1.017329489	0.671041053
11718847_at	-1.015852151	0.671078253
11727323_a_at	1.020611033	0.671092287
11752962_a_at	1.017493812	0.671116151
11761706_at	1.013793398	0.671211749
11737016_a_at	-1.021161932	0.671217689
11760480_at	-1.029964329	0.671282845
11740622_a_at	1.019027801	0.671284367
11725646_at	1.025550022	0.671333632
11739318_a_at	-1.020452205	0.671371339
11749226_x_at	1.019853769	0.67138451
11721304_at	1.0161852	0.671481705
11738128_a_at	1.017717038	0.671521241
11756904_a_at	1.015248336	0.671602337
11716506_s_at	-1.010937461	0.671640063
11763217_x_at	-1.018911495	0.671683898
11754332_x_at	1.02760157	0.671798217
11755696_a_at	1.020326428	0.671840427
11757827_a_at	1.018641853	0.671912348
11746481_a_at	1.012871441	0.671932547
11762727_at	-1.014471508	0.67193465
11743771_at	1.018618683	0.671935207
11756978_a_at	-1.015435224	0.671966739
11726948_at	-1.018419998	0.672048807
11758874_at	1.020129988	0.672111933
11742145_s_at	1.016175182	0.672116691
11760435_at	1.02350202	0.672149276
11729176_at	1.014136421	0.672153254
11733787_at	-1.015364873	0.672276012
11739430_x_at	-1.020329148	0.672311517
11727335_a_at	-1.022912719	0.672342522
11731090_s_at	1.018244226	0.672384756
11748391_x_at	1.013795855	0.672395222
11730966_at	1.015089617	0.67243823
11749297_a_at	1.011209709	0.6724534
11761423_x_at	-1.017681043	0.672494438
11751607_a_at	1.01364627	0.672494468
11748794_a_at	1.017949303	0.672562695
11749105_a_at	-1.022112728	0.67258415
11763594_a_at	-1.015567158	0.672665332
11723448_x_at	1.017840037	0.672709419
11734891_at	-1.016489962	0.672713957
11758538_s_at	-1.014932293	0.672842504
11737417_at	-1.015041436	0.672872581
11762956_at	1.023940814	0.672938162
11736449_a_at	-1.018292876	0.672955389
11732634_a_at	-1.031070789	0.673091518
11740271_at	1.020081339	0.673163214
11762262_a_at	-1.033634901	0.673195583
11756081_a_at	-1.014973177	0.67322528
11744971_at	1.019781791	0.673268895
11723200_s_at	-1.026539702	0.673292997
11758080_s_at	1.01528756	0.673352941
11733520_at	-1.018400727	0.673373754
11729371_a_at	1.033460071	0.67338784
11733920_at	-1.016130181	0.673462917
11730727_at	1.022488906	0.673559469
11746181_a_at	-1.021302161	0.673584521
11761144_a_at	1.018157277	0.673597581
11733167_at	1.022779725	0.673611077
11745557_x_at	1.019830882	0.673612183
11745820_s_at	-1.017113296	0.67362452
11738668_at	1.015657856	0.673712464
11761653_at	1.017963218	0.673759002
11747656_a_at	-1.018620896	0.673785278
11725234_at	-1.018862608	0.673817607
11741983_a_at	1.028170271	0.67383464
11753403_x_at	-1.015558648	0.673948574
11750532_x_at	-1.019664912	0.673981881
11724962_a_at	1.015935496	0.673985167
11730719_x_at	1.025179668	0.67401486
11763688_at	1.025436683	0.674050543
11734292_x_at	1.016992659	0.67411194
11728685_at	-1.021263234	0.674117453
11753070_a_at	1.023873314	0.67419314
11756110_a_at	1.014289345	0.674216663
11742165_at	1.023106271	0.674236161
11715198_s_at	1.019582903	0.674331651
11734677_x_at	1.017824492	0.674362861
11746718_at	-1.019296034	0.674392226
11736996_x_at	-1.0153967	0.67444098
11737047_x_at	-1.017851332	0.674560635
11740705_at	-1.022621253	0.674650584
11750623_a_at	1.017559037	0.674687387
11757955_s_at	-1.017986732	0.674734056
11743335_s_at	1.015424131	0.674833757
11745565_a_at	1.023034979	0.674892977
11751050_x_at	1.02245246	0.674930035
11757841_s_at	-1.012056662	0.674995077
11723223_at	1.031228183	0.675045968
11728856_at	1.018191628	0.675076452
11740246_a_at	1.018204394	0.675087327
11730249_at	1.01222548	0.675173352
11751947_a_at	-1.017565127	0.675229202
11727745_at	-1.013136613	0.675241518
11726479_a_at	1.018674407	0.67531222
11761099_at	1.021153832	0.675332143
11736687_a_at	-1.012880853	0.675386529
11731050_at	1.028407823	0.675390159
11736218_at	-1.028223396	0.675424918
11752727_a_at	-1.015764864	0.675454566
11723968_s_at	1.021718368	0.675484646
11748710_a_at	1.017943923	0.675558257
11728932_x_at	1.013967248	0.675559234
11728194_x_at	-1.013360424	0.675635045
11727972_a_at	1.019380369	0.675715258
11742309_x_at	1.019561702	0.675719565
11742082_a_at	1.028119561	0.675722465
11729100_a_at	-1.017440674	0.675733855
11745758_a_at	1.016272059	0.675740561
11742291_a_at	-1.024700925	0.675801983
11721811_x_at	-1.02091078	0.675891689
11719750_s_at	-1.013455746	0.675897625
11727615_x_at	1.020955379	0.675991292
11734814_a_at	-1.013657694	0.676035277
11759296_at	-1.02161435	0.676103516
11729791_at	1.018447214	0.676115476
11748928_x_at	1.034187265	0.676129866
11741817_a_at	-1.015674662	0.67614465
11732988_at	-1.021040776	0.67615044
11719174_a_at	-1.018535166	0.676220326
11738120_x_at	-1.019041571	0.676250597
11731519_at	1.016207722	0.676277756
11732904_a_at	1.017024968	0.676292534
11725608_at	-1.023250612	0.676445763
11754906_a_at	-1.017523707	0.676471313
11724009_a_at	-1.015979467	0.676511369
11761254_at	1.020812796	0.676558305
11716328_a_at	1.031595808	0.676568484
11760895_a_at	1.013738858	0.676586028
11736389_x_at	-1.022611136	0.67676713
11742712_a_at	-1.014931127	0.676780688
11733908_x_at	1.013623062	0.676799657
11761521_at	1.013952292	0.676845345
11753972_a_at	1.017404818	0.676888345
11734874_x_at	1.03408826	0.676924999
11715133_s_at	1.016074589	0.676945517
11738990_x_at	1.019156449	0.677033792
11754838_a_at	-1.013751578	0.677072581
11726484_at	-1.021835298	0.677083131
11740294_a_at	1.015108337	0.677218673
11746528_a_at	1.017872858	0.677219153
11737164_s_at	1.012335952	0.677256324
11737509_at	1.019458727	0.677259727
11726950_a_at	-1.022596963	0.677359746
11742177_at	1.028702532	0.677362586
11740019_at	-1.020624408	0.677394084
11732729_at	1.020556604	0.677442533
11723388_a_at	-1.016829638	0.677446427
11762117_at	-1.020903443	0.677448445
11739511_a_at	-1.022534872	0.677546584
11718532_at	1.013876377	0.677648383
11750100_a_at	1.016246933	0.677703822
11756856_a_at	-1.016882626	0.677766153
11732045_a_at	1.014246236	0.677828667
11755449_a_at	1.028498041	0.677851979
11737787_at	1.019261339	0.67792118
11748387_at	1.016534279	0.677940664
11750314_a_at	1.024811316	0.677950126
11735652_at	-1.018407704	0.677970962
11754101_x_at	1.017267136	0.678028836
11758715_s_at	-1.020079085	0.678087434
11761242_x_at	1.018676654	0.678098886
11758832_at	1.028267253	0.678113005
11732264_a_at	-1.013333787	0.678149116
11755576_a_at	1.01686838	0.678151393
11720071_a_at	-1.014567085	0.678240454
11718861_a_at	-1.013376483	0.678330164
11737947_s_at	1.028088034	0.678334216
11744314_at	-1.013839861	0.67834401
11719100_at	-1.015087694	0.678366697
11742221_a_at	1.015939951	0.678512417
11730431_a_at	-1.012363099	0.678529152
11748664_a_at	-1.020435923	0.678531915
11734542_a_at	-1.014408035	0.678599227
11722603_at	1.019109907	0.678648554
11751111_a_at	1.020923104	0.678650343
11756704_s_at	1.016731541	0.67870477
11762302_at	1.019010909	0.678838345
11740742_at	1.022284575	0.6789012
11718655_s_at	-1.013609718	0.678913445
11758657_s_at	1.01744756	0.678938882
11753535_x_at	-1.018350689	0.678940194
11753943_x_at	-1.024698723	0.678943797
11748656_at	1.015270352	0.678953414
11764067_at	-1.022723419	0.679046657
11731761_x_at	1.02269254	0.679055615
11754691_a_at	1.016659755	0.679082609
ERCC-00150-01_at	-1.018969015	0.679176979
11726100_a_at	1.023184142	0.679278705
11740698_a_at	1.017038038	0.679300659
11750013_x_at	-1.018002785	0.6793279
11736853_at	-1.010804511	0.679364058
11723222_s_at	-1.02363464	0.679365892
11734430_a_at	1.013237009	0.679368839
11732038_a_at	-1.020652155	0.679396093
11725390_a_at	1.021418225	0.679406191
11725754_at	-1.014847456	0.679434407
11716896_a_at	-1.012707678	0.679499357
11763143_x_at	1.016305801	0.679529413
11729623_a_at	1.014680507	0.679546591
11738087_a_at	-1.019795693	0.679560385
11733568_x_at	1.020700393	0.679732471
11751501_a_at	1.019306343	0.679741277
11742008_at	-1.013529623	0.679776403
11716224_a_at	-1.016076787	0.679931021
11728721_x_at	1.019546437	0.679954411
11752714_x_at	-1.015036912	0.679962358
11761093_at	1.019160004	0.679986907
11728159_a_at	1.015470048	0.679991679
11727251_at	-1.016979398	0.680071307
11734089_a_at	1.023398171	0.680334544
11721713_a_at	-1.016065594	0.680352075
11748084_a_at	-1.015184452	0.680393606
11716529_a_at	-1.013420759	0.680495659
11745777_x_at	1.021092939	0.68054342
11735026_at	1.015512066	0.680593637
11734062_a_at	-1.010738808	0.680643728
11756512_a_at	-1.012888844	0.680661415
11724528_a_at	1.018756644	0.680702802
11759663_x_at	1.015336886	0.680800188
11744493_x_at	-1.015904409	0.680807091
11747030_a_at	-1.01833662	0.680843508
11730094_x_at	-1.019323111	0.680869783
11761042_at	1.016826488	0.680954097
11740260_a_at	1.014950112	0.681003915
11748041_a_at	1.017732146	0.681017139
11731464_at	1.018254554	0.681028924
11751145_a_at	1.025081226	0.681082976
11734112_at	-1.019090831	0.681115324
11739291_a_at	1.025929515	0.681126316
11757909_a_at	-1.019322093	0.681143958
11728568_at	-1.017153449	0.681150047
11724184_at	1.018506773	0.681386215
11740264_at	1.018720964	0.681442556
11751281_a_at	-1.019667667	0.681458724
11738898_a_at	1.016550144	0.681471838
11762494_at	-1.013449504	0.681498873
11763145_at	1.020557749	0.681523216
11726425_a_at	1.013790392	0.681564816
11744661_a_at	-1.013438942	0.68158934
11746445_x_at	-1.016212291	0.681640786
11747447_a_at	1.020642974	0.681828798
11763957_at	1.019384088	0.681835657
11729640_at	-1.015070709	0.681895084
11744669_a_at	1.01502763	0.681935974
11758096_s_at	1.029089815	0.681976708
11734914_a_at	-1.015124304	0.681977826
11738646_at	1.017443547	0.682058909
11726204_a_at	1.014457065	0.68206081
11735702_x_at	-1.01574936	0.682074139
11738011_a_at	1.019788617	0.682129867
11729471_x_at	-1.026269533	0.682134938
11756385_x_at	1.021032088	0.682173546
11746882_x_at	-1.026953942	0.682202551
200097_PM_s_at	-1.013559669	0.682207222
11763075_x_at	-1.020146553	0.682218822
11754157_a_at	1.016717102	0.682257817
11737368_at	1.023694848	0.682275432
11759302_at	-1.018976725	0.682334592
11743226_at	-1.013031425	0.682368073
11749737_a_at	1.016208187	0.682451777
11738964_at	1.026408607	0.682551646
11746746_a_at	-1.02642068	0.682574845
11717577_a_at	1.022701139	0.682580381
11760378_at	-1.023139624	0.682707466
11730140_at	1.022608416	0.682844988
