"Sample_CD122_negative 2"	"Sample_CD122_positive 2"
"Epb4.1l5"	-1.27255124685206	-4.83103242003542
"Ptpn4"	2.92472285204999	5.79446239110778
"Tmem177"	3.67106494219664	3.69171779589111
"Tmem37"	1.57407607542152	6.00682664077113
"Dbi"	8.41726322243326	6.99035486461266
"3110009E18Rik"	1.72206100048449	3.1830302016541
"Steap3"	4.40271682159286	0.492683174188165
"Insig2"	4.74304163977161	5.44225688841886
"RP24-98O21.4"	-2.6987870404237	2.93162546315389
"Ccdc93"	4.9461235699808	4.48769005839615
"Ddx18"	6.29711871477933	5.98289065669516
"Actr3"	10.0435419210761	10.6443252725726
"Slc35f5"	5.10732296285261	4.16954189609805
"Mgat5"	7.11538456715787	5.92075827547288
"RP23-323H18.2"	-2.6987870404237	-0.0369042182369844
"Gm8451"	-3.92757958657396	-0.359067612848168
"Tmem163"	-4.97878794224898	2.56213630203921
"Ccnt2"	5.05357675926617	5.12061217128264
"Map3k19"	-0.0337399554771123	-4.83103242003542
"Rab3gap1"	6.27023177749539	7.16321785858782
"Zranb3"	4.11683172760856	-4.83103242003542
"RP24-338G10.1"	-0.549426048822072	-4.83103242003542
"Rpl28-ps1"	-0.597683560524307	0.686246547310061
"R3hdm1"	5.9509142214676	5.52690210952174
"RP23-114N13.3"	-4.97878794224898	-4.83103242003542
"RP23-114N13.4"	-4.03482855442014	-4.83103242003542
"Ubxn4"	6.81321406075915	6.59302685524442
"Mcm6"	10.375752417558	9.28041003293043
"Dars"	8.64360082953216	7.48246471831304
"Gm6170"	-3.01910566649901	0.0409790367317221
"Cxcr4"	5.27725691625575	5.75698457311051
"Thsd7b"	-1.16777555805711	3.69171779589111
"Rpl31-ps9"	-4.89536886326365	-1.8958527126167
"Cd55"	2.00795723396623	2.02280117638225
"Pfkfb2"	-2.11359285280422	-0.233348213005927
"Yod1"	3.19028201622141	3.58069358751816
"AA986860"	-4.89536886326365	-4.83103242003542
"Faim3"	-4.97878794224898	-4.83103242003542
"Mapkapk2"	9.05127938249669	8.47387978493536
"RP23-122P5.3"	-1.24863985801332	-4.83103242003542
"Dyrk3"	4.24556132432094	-4.83103242003542
"Eif2d"	6.17483803917997	6.51569578667384
"Rassf5"	7.69151416801907	9.02865115831302
"Ikbke"	5.44554942120722	6.32145217450998
"Gm28914"	-4.97878794224898	0.157249307333277
"Srgap2"	5.25094307453224	5.2372455875621
"RP24-81A5.2"	-4.89536886326365	-4.83103242003542
"Fam72a"	1.22432906416675	1.99732957145339
"Ctse"	4.3712746385315	5.94481381197416
"5430435G22Rik"	5.0846284986984	-4.83103242003542
"Slc26a9"	-4.97878794224898	-4.83103242003542
"Slc41a1"	4.23725426737417	5.04891804337025
"Rab29"	4.89462165937334	4.52969371151436
"Nucks1"	7.90038289430399	7.37600284760818
"RP24-325N3.3"	-4.97878794224898	-0.693876768292017
"Slc45a3"	2.17336973271751	2.77518575161586
"Elk4"	5.50028877984026	5.79737119461141
"Mfsd4"	4.23379124159781	4.23789186141429
"RP24-340N18.1"	-4.97878794224898	-4.83103242003542
"Cdk18"	3.29499023613492	2.42634814296035
"Nuak2"	6.40876677364906	4.45297978310113
"Tmcc2"	2.53940263912424	-4.83103242003542
"Dstyk"	4.17523029341146	5.64390773332415
"6030442K20Rik"	-1.8958527126167	-4.83103242003542
"Rbbp5"	6.36087578523214	6.71175959367243
"Tmem81"	2.39190315274364	2.16915711034232
"Mdm4"	5.83378699854133	4.54581624794322
"Gm29257"	-4.79671259389965	-1.48445413565309
"Pik3c2b"	2.28767183037762	-4.83103242003542
"RP23-304O9.1"	-2.11359285280422	-4.83103242003542
"Ppp1r15b"	6.66664447936317	6.25169120132562
"Plekha6"	-4.97878794224898	-4.83103242003542
"Etnk2"	-3.32431177819357	-4.83103242003542
"Sox13"	3.41637806029488	-4.83103242003542
"Snrpe"	7.7394286524036	7.45405901844396
"Zc3h11a"	0.0409790367317221	-0.781643734886421
"Zbed6"	1.16566861230119	-1.8958527126167
"Lax1"	3.60453678050468	7.05193310388345
"Atp2b4"	3.90381257748972	5.57168159315584
"RP23-18J18.1"	-3.12428150475059	-4.83103242003542
"Btg2"	5.5612983622954	8.09896311442568
"Chit1"	0.120965956051476	-4.83103242003542
"Chil1"	-4.97878794224898	-4.83103242003542
"Myog"	-4.97878794224898	-4.83103242003542
"Ppfia4"	0.382625252708397	2.48269517094872
"Tmem183a"	6.36473732909979	5.82036105425209
"Cyb5r1"	5.07517125751253	1.63647598559898
"Adipor1"	7.69825339544303	7.6253614030655
"Gm29643"	-2.6987870404237	-4.83103242003542
"Klhl12"	5.5832715427152	5.93297254642684
"Rabif"	5.64125693833171	6.37626633045578
"Kdm5b"	7.03451123535538	7.22121710826988
"Ppp1r12b"	1.11961490537878	-4.83103242003542
"RP24-541A5.3"	-4.97878794224898	-4.83103242003542
"RP24-541A5.1"	-4.81194978427833	-4.83103242003542
"Ube2t"	4.62517998056048	4.54052960265804
"Lgr6"	-3.92757958657396	-4.83103242003542
"Ptprv"	-4.89536886326365	-4.83103242003542
"Ptpn7"	7.8572514833889	7.8432188216874
"Arl8a"	5.17082929429972	4.98773690206697
"Gm15445"	-4.83103242003542	-4.83103242003542
"Gm4204"	3.65941894599354	3.37371929799287
"Rnpep"	7.84124624324421	6.12893816266726
"Timm17a"	6.42947089935888	5.8103299249186
"Ipo9"	7.17701704694147	7.06667505252356
"Nav1"	1.74128269343331	-4.83103242003542
"RP23-2M16.4"	-4.97878794224898	-4.83103242003542
"Csrp1"	7.06236977403077	7.10588305599072
"Phlda3"	-0.471658999810762	-4.83103242003542
"Tnni1"	5.4743243772634	5.28891645330965
"Lad1"	-4.97878794224898	-4.83103242003542
"Tmem9"	5.714320680689	5.75058439746714
"Kif21b"	4.01876918861564	6.07363926211375
"5730559C18Rik"	-4.97878794224898	-4.83103242003542
"RP23-211F21.3"	-4.97878794224898	-4.83103242003542
"RP23-211F21.4"	-4.53507991321395	-4.83103242003542
"Gm26781"	-1.0537633963724	0.157249307333277
"Gpr25"	-1.93051557802876	-0.0369042182369844
"Camsap2"	2.70549122401255	5.28891645330965
"9230116N13Rik"	1.36132631647472	1.78566377317051
"Ddx59"	2.81438128135506	3.91047162314816
"Kif14"	1.42388401588287	3.8293764730388
"Zfp281"	5.39360349773409	6.78619102620551
"Gm19705"	-3.12428150475059	1.78566377317051
"RP23-302C16.5"	-4.76365831902528	-2.35247636096429
"Gm4258"	2.49576429466513	1.88716245254868
"RP23-393I12.1"	-0.0337399554771123	-4.83103242003542
"Gm26979"	-4.8565812004128	-4.83103242003542
"RP23-393I12.3"	-1.7545417296761	-4.83103242003542
"RP23-393I12.4"	-4.67179373097715	-4.83103242003542
"Gm26936"	-4.83103242003542	-4.83103242003542
"RP23-393I12.5"	1.82874939639787	-0.558232037663428
"RP23-44N5.3"	-2.6987870404237	-1.48445413565309
"RP23-44N5.4"	-1.57478082165306	-4.83103242003542
"RP23-44N5.7"	-4.76365831902528	-4.83103242003542
"Ptprc"	8.04807336818502	10.9362701191483
"RP23-361M12.2"	-4.29757403655624	4.44608047093699
"Atp6v1g3"	-4.97878794224898	0.355492868124529
"Nek7"	5.94323314358334	7.30510256423142
"RP23-209N14.3"	-4.97878794224898	-1.8958527126167
"RP23-209N14.4"	-4.97878794224898	-4.83103242003542
"2310009B15Rik"	3.57034146965868	2.83367209087145
"Dennd1b"	4.63951773362621	6.63215969693935
"RP23-114L12.3"	-3.32431177819357	-2.63645367103463
"Gm16305"	-4.97878794224898	-4.83103242003542
"RP23-114L12.6"	-3.12428150475059	1.65912495668968
"RP24-260D21.2"	-4.97878794224898	-4.83103242003542
"Gm16304"	-4.77316212142748	1.23047829651072
"RP24-260D21.1"	-4.89536886326365	-4.83103242003542
"Zbtb41"	4.15166638427112	4.72931495571641
"Aspm"	4.40896587915629	4.14950967647422
"RP23-13N24.1"	-1.27255124685206	-0.781643734886421
"Cfh"	-4.97878794224898	-4.83103242003542
"Gm5835"	0.157249307333277	1.60153989640223
"Cdc73"	6.47460608036194	6.04674834862233
"B3galt2"	-4.89536886326365	2.19046773625729
"Gm6397"	-4.97878794224898	-4.83103242003542
"Glrx2"	5.714320680689	6.37222734969017
"Trove2"	1.55775315060865	4.31351944384729
"Uchl5"	7.89868918408085	7.03870886150059
"Gm29170"	2.79253938903701	-4.83103242003542
"Rgs2"	5.22722880496143	6.22715939263673
"Rgs1"	2.60453619753781	4.91847169988594
"Gm7266"	-4.67179373097715	-1.34178944454766
"Rgs18"	6.78649572458938	5.61430612909094
"Gm15443"	-3.12428150475059	-0.693876768292017
"Pla2g4a"	6.02034491632539	-4.83103242003542
"Ptgs2"	-4.97878794224898	-4.83103242003542
"Gm15453"	-2.0075681461513	0.686246547310061
"BC003331"	5.61721363914355	4.74182478124838
"Tpr"	6.94155876984853	7.47470837843266
"Prg4"	-4.97878794224898	-4.83103242003542
"Gm10138"	1.54040550765533	1.37467010774097
"Ivns1abp"	8.6503929257223	7.57351508153901
"Swt1"	4.09328125103787	5.05253657334572
"Trmt1l"	5.5596783078262	4.52969371151436
"RP24-167M10.4"	-3.7965336533002	1.63647598559898
"Rnf2"	6.68647895686846	6.92390624331487
"RP24-395F2.1"	-4.97878794224898	-4.83103242003542
"Fam129a"	6.18064786065356	7.0595663126465
"2810414N06Rik"	-3.58457897497586	-4.83103242003542
"Edem3"	5.82313747276265	5.46213960167761
"1700025G04Rik"	4.13844241635869	7.27137116887093
"Tsen15"	4.05268254105266	4.61728420458639
"Rgl1"	1.54040550765533	6.41438787285885
"Arpc5"	8.89058439699108	9.6777647726512
"Ncf2"	7.52625322240812	2.84408073030586
"Smg7"	5.74464275698244	6.65994275209735
"Gm28791"	-4.8565812004128	-4.83103242003542
"Nmnat2"	-4.97878794224898	3.51497313777924
"Lamc1"	3.19028201622141	4.16527790333064
"E330020D12Rik"	-4.89536886326365	-4.83103242003542
"Shcbp1l"	-4.81194978427833	-4.83103242003542
"Dhx9"	7.39362742771641	6.54075943591526
"Npl"	5.60868556613984	2.84870273267474
"Gm6652"	-3.32431177819357	-2.35247636096429
"Rgs8"	-0.780183337186638	-4.83103242003542
"Rgs16"	-4.97878794224898	-4.83103242003542
"Rnasel"	4.66835520046862	5.32470940088992
"Gm28512"	-4.77316212142748	1.10412070541082
"Rgsl1"	-3.12428150475059	-4.83103242003542
"Teddm2"	-1.57478082165306	-2.63645367103463
"Glul"	5.87555462439336	4.30857854294724
"Gm29291"	-4.97878794224898	-4.83103242003542
"Cacna1e"	0.337903591358053	-4.83103242003542
"Gm9530"	-4.97878794224898	-4.83103242003542
"Ier5"	3.99778465932451	7.04323263728536
"Mr1"	3.13470110445077	5.34661594771392
"Stx6"	5.83514779037783	6.409960480125
"Xpr1"	5.33051013682793	5.75481718239545
"Acbd6"	5.72815467269369	5.4166772934992
"Qsox1"	6.25057191979338	6.58229845765786
"Cep350"	6.8116503363893	5.04206767745302
"Tor1aip1"	6.04742614039132	6.36689848144122
"RP24-321N12.1"	-4.83103242003542	-4.83103242003542
"Tor1aip2"	6.72447581119505	5.66154701152891
"Nphs2"	-1.93051557802876	-4.83103242003542
"Gm2000"	2.07751782450121	2.44515751144991
"Soat1"	6.79087345857097	4.91599128332561
"Csnk2a1"	5.31641946735586	5.15063245998846
"Abl2"	2.9800003019761	0.686246547310061
"Tor3a"	6.36942724248695	6.2041305047064
"Fam20b"	6.29928787168197	5.95690938491787
"Gm15428"	-4.53507991321395	-0.938031992840618
"Ralgps2"	4.90989063368387	4.00161507282495
"Angptl1"	-4.97878794224898	-4.83103242003542
"RP24-444I15.1"	-3.12428150475059	-4.83103242003542
"Rasal2"	1.72206100048449	-4.83103242003542
"2810025M15Rik"	4.18358308419003	2.07926154489368
"BC026585"	4.56884836444053	3.04144105548653
"Sec16b"	0.619145807508305	3.04144105548653
"Gm4953"	-4.78402795708366	-1.48445413565309
"Rfwd2"	6.59216061506492	5.45283430126307
"RP23-375F6.4"	-4.97878794224898	-4.83103242003542
"RP23-145H3.3"	-2.63645367103463	1.42388401588287
"4930523C07Rik"	5.77580700342755	7.39151093844441
"4930562F07Rik"	-4.76365831902528	-0.781643734886421
"Tnn"	-4.97878794224898	-4.83103242003542
"Mrps14"	7.59357816093455	7.08172723839477
"Cacybp"	8.61742311438529	6.76570899574445
"Rabgap1l"	6.00119599388708	7.11747451397441
"RP24-540L1.1"	-4.81194978427833	-2.63645367103463
"RP24-540L1.2"	-4.97878794224898	-4.83103242003542
"RP24-546N2.2"	-4.79671259389965	-4.83103242003542
"RP24-400M20.3"	-4.97878794224898	-4.83103242003542
"RP24-400M20.2"	-4.97878794224898	-0.359067612848168
"Rc3h1"	4.69391921460528	4.61322701966033
"RP24-188H2.3"	-4.97878794224898	2.40662931624255
"RP24-188H2.4"	-4.97878794224898	-4.83103242003542
"RP24-188H2.5"	-4.97878794224898	0.0409790367317221
"Zbtb37"	1.82874939639787	2.15094194876282
"Gas5"	7.32441873119228	7.06343967514471
"Dars2"	6.01223603503507	4.87244644925392
"Cenpl"	4.30193476040247	5.41110315391453
"Klhl20"	4.58642288326656	5.52398182352759
"Prdx6"	9.27472393468606	8.44493966147597
"Tnfsf4"	-4.29173028327262	-4.83103242003542
"Gm15429"	-4.79671259389965	-0.693876768292017
"Fasl"	2.6580554243452	7.92306873282442
"Suco"	5.52895657389627	6.22319576062879
"RP24-75E15.4"	-4.97878794224898	-4.83103242003542
"Pigc"	5.16794300188225	5.38409834065107
"Mettl13"	6.23081255855001	5.22727170401568
"Vamp4"	5.39360349773409	6.14988524998434
"Prrc2c"	6.98553450663976	6.73970053827888
"Gorab"	3.5094944960442	2.23980244703205
"Rpsa-ps1"	-4.03482855442014	-0.558232037663428
"Kifap3"	4.62133276736997	-0.938031992840618
"Scyl3"	5.32289162353803	6.25415989766871
"BC055324"	4.90678818314403	4.04676561141136
"Mettl18"	3.42207947679562	2.34416939848904
"Sele"	-4.77316212142748	-4.83103242003542
"Sell"	9.01173994285398	10.0537767988583
"Selp"	2.04882585457372	-4.83103242003542
"F5"	3.38716536496053	-4.83103242003542
"Slc19a2"	4.0796798851474	4.36919943502411
"Ccdc181"	3.94353659999034	4.17994026533585
"Blzf1"	5.0500747317977	3.51497313777924
"Nme7"	4.28909477333857	4.64998284847454
"Atp1b1"	3.50351691113822	7.41080592199407
"RP24-272N10.3"	-4.97878794224898	0.831001388861336
"RP23-152I6.2"	-4.97878794224898	-4.83103242003542
"RP23-152I6.3"	-4.97878794224898	0.604310901402715
"Xcl1"	0.337903591358053	6.75743554039042
"Sft2d2"	6.92974678857751	8.71992075012729
"Tiprl"	6.35236600385539	6.70794109970547
"RP23-187M7.5"	-2.6987870404237	-0.693876768292017
"Gpr161"	-0.660896512059591	-1.8958527126167
"Dcaf6"	1.8465875003613	3.02191060349526
"Mpc2"	6.43338360866195	6.24901955015248
"RP24-323I23.2"	-4.97878794224898	1.78566377317051
"Mpzl1"	1.66960769085629	-4.83103242003542
"Rcsd1"	7.80492740819762	8.29011318996596
"Creg1"	8.24611512288072	5.86050403698637
"Gm16565"	0.619145807508305	1.17117988208949
"Cd247"	2.64602547067565	7.40599381840171
"RP23-36P10.10"	-4.81194978427833	-4.83103242003542
"RP23-36P10.9"	-3.01910566649901	-2.0075681461513
"Pou2f1"	4.95162821323074	5.14483675036645
"RP24-229G16.1"	-4.78402795708366	-4.83103242003542
"Tada1"	5.18182128824494	5.01606454823364
"Gm15853"	-4.97878794224898	-4.83103242003542
"Pogk"	4.21284623413568	4.26722178139976
"Gm16418"	-3.12428150475059	-2.35247636096429
"Gm6286"	-4.97878794224898	-4.83103242003542
"Fam78b"	-4.97878794224898	4.97391102309732
"Uck2"	8.0598494339362	6.11705764799718
"Tmco1"	6.86303009229791	6.6129691346475
"Aldh9a1"	7.97662876098816	7.1668661289236
"Mgst3"	4.45427306828948	3.12404378063319
"Lrrc52"	3.40080840842863	-4.83103242003542
"Rxrg"	5.49243337154559	3.84373959022465
"Pbx1"	1.98828377919729	2.15094194876282
"Nuf2"	5.85357108856255	6.13363044533063
"Hsd17b7"	2.66935089623344	2.22169005080147
"3110045C21Rik"	-4.97878794224898	-4.83103242003542
"Ddr2"	-4.97878794224898	-4.83103242003542
"Uap1"	6.83660501424531	5.44136297107826
"Uhmk1"	6.34884951808753	6.38017914203605
"Sh2d1b1"	2.87259771581815	3.6750130975897
"Gm7694"	3.76997518096612	3.28450983757128
"Nos1ap"	2.48455411500754	1.75135442760339
"1700015E13Rik"	-4.97878794224898	-4.83103242003542
"RP24-212P5.2"	-4.58077518307945	-1.2332923023275
"Olfml2b"	-4.97878794224898	-4.83103242003542
"Atf6"	6.67933913201471	6.33653723227978
"Gm9929"	-4.67179373097715	-4.83103242003542
"Dusp12"	3.69402009672045	1.85603318737569
"Fcrla"	-4.97878794224898	-4.83103242003542
"Gm2962"	-4.03482855442014	-0.233348213005927
"Fcgr2b"	6.30966946509456	2.13594864496254
"Fcgr4"	1.98828377919729	-4.83103242003542
"Fcgr3"	8.24129234863469	6.35406517304726
"1700009P17Rik"	-4.29173028327262	0.421009047892737
"Sdhc"	7.53228607990853	7.05664584795554
"Pcp4l1"	1.97641247001074	-4.83103242003542
"Tomm40l"	3.24855818040674	3.32984476915556
"Apoa2"	-1.8958527126167	-4.83103242003542
"Fcer1g"	7.43505650389161	9.47203830547118
"Ndufs2"	7.81841768913513	7.51523233287977
"B4galt3"	4.25529458616859	2.27837673574646
"Ppox"	3.955567737631	4.5817711086161
"Usp21"	5.31292988264093	6.56324148752499
"Ufc1"	6.51718374809712	6.2684449745964
"RP23-395H6.2"	-1.93051557802876	-4.83103242003542
"Dedd"	1.11961490537878	2.58735244921194
"Nit1"	4.26431067459296	5.40514184482788
"Pfdn2"	5.90121488593995	5.69867610908097
"Klhdc9"	0.199159193428036	0.942042960957574
"Pvrl4"	0.337903591358053	-4.83103242003542
"Arhgap30"	7.06304593073485	8.26260407635678
"Usf1"	6.20184304628789	6.70548172140886
"Tstd1"	-4.83103242003542	-1.48445413565309
"F11r"	1.48808670352005	-4.83103242003542
"B930036N10Rik"	-1.24863985801332	-4.83103242003542
"Alyref2"	1.50689599869778	2.69193114543758
"Cd244"	5.19982218890913	7.25273389070176
"Ly9"	5.22366841847619	7.75189465481608
"Slamf7"	-3.58457897497586	6.4726987988273
"RP23-116M12.7"	-4.97878794224898	-1.34178944454766
"RP23-145F9.4"	-4.83103242003542	-4.83103242003542
"Cd48"	7.81202867481015	7.87321191764963
"RP23-145F9.3"	-4.53507991321395	-4.83103242003542
"Tma7-ps"	-1.45102823706496	0.157249307333277
"Slamf1"	0.337903591358053	2.02280117638225
"Cd84"	5.89680145642205	7.87433903022167
"Gm10521"	-3.01910566649901	0.205277067290746
"Slamf6"	2.10286865337492	6.75314880848408
"Vangl2"	3.15109988078114	-4.83103242003542
"Ncstn"	7.52240927167084	7.49116535732742
"Copa"	9.28447328645903	9.1033212232258
"Pex19"	6.21835657719237	5.91632361796113
"Dcaf8"	7.89256979215309	7.663333068348
"Pea15a"	3.76167573814189	7.41809165460024
"Igsf8"	6.20550860479245	4.93264534555809
"Kcnj10"	-4.83103242003542	-4.83103242003542
"Pigm"	5.2149370105498	4.23008535552706
"RP23-157J4.3"	-4.76365831902528	-4.83103242003542
"Slamf9"	-4.97878794224898	-4.83103242003542
"Igsf9"	-4.97878794224898	-4.83103242003542
"Tagln2"	9.81452797868907	9.33445032861572
"RP24-144H23.5"	-0.127470295331914	0.781108745326689
"Cfap45"	-3.92757958657396	-4.83103242003542
"4933439K11Rik"	-4.53507991321395	-4.83103242003542
"Dusp23"	3.54848573193542	3.5715177776436
"Fcer1a"	1.30907205254039	-4.83103242003542
"Aim2"	4.75430088155507	3.54977696865204
"Gm4955"	3.64373535720246	7.71026720043611
"BC094916"	-4.89536886326365	3.53808471972092
"Pydc4"	0.976519932200624	5.19772341015924
"Pyhin1"	5.76324797708696	7.66904521870423
"Pydc3"	-1.16777555805711	7.32331313456537
"AI607873"	-4.97878794224898	-4.83103242003542
"Ifi204"	-4.29173028327262	3.59763323991118
"Gm16340"	-4.89536886326365	-2.63645367103463
"Mndal"	4.93221169621277	6.90980117849344
"Mnda"	-1.93051557802876	2.33381642470956
"Ifi203"	4.7482177440423	7.01862052360054
"Ifi205"	-4.97878794224898	-4.83103242003542
"Spta1"	-4.97878794224898	-4.83103242003542
"Fh1"	7.28765334040492	6.73631951276339
"Kmo"	4.88705005055485	-4.83103242003542
"Opn3"	1.30907205254039	-4.83103242003542
"Chml"	2.7449851073824	-4.83103242003542
"Exo1"	6.07872965438808	3.78954734467912
"B020018G12Rik"	-4.29757403655624	-0.558232037663428
"Cep170"	5.11479034135817	5.28339146684231
"Sdccag8"	4.45427306828948	4.19668227696126
"RP23-293I7.1"	-1.7545417296761	-4.83103242003542
"RP23-293I7.4"	-4.97878794224898	-4.83103242003542
"Gm15423"	-4.97878794224898	-4.83103242003542
"RP23-293I7.7"	-4.97878794224898	1.38768109812703
"Akt3"	1.8853452580244	0.781108745326689
"Zbtb18"	3.40673440789969	-1.34178944454766
"1700016C15Rik"	-4.78402795708366	-4.83103242003542
"Adss"	7.47635733117483	7.58911629667104
"Gm16585"	-4.83103242003542	-2.63645367103463
"Gm16432"	-4.8565812004128	-0.938031992840618
"Desi2"	5.75884598404401	5.82747721873801
"RP24-252K15.3"	-2.93372941385615	-0.148230090905086
"B230369F24Rik"	-1.37648209296078	-4.83103242003542
"Cox20"	-4.29757403655624	0.781108745326689
"Gm16586"	-0.973132429266259	-4.83103242003542
"Hnrnpu"	7.14585251680467	6.34372044728805
"RP24-252K15.4"	-4.97878794224898	-4.83103242003542
"Efcab2"	1.22432906416675	-4.83103242003542
"Smyd3"	5.77857821786798	4.96053327494497
"Gm5561"	-4.76365831902528	-0.781643734886421
"Tfb2m"	4.96700665209171	4.06348286209994
"Cnst"	4.9461235699808	5.71839835785121
"Sccpdh"	5.39171259004459	3.17258818302141
"Ahctf1"	6.35839606473175	5.01606454823364
"RP23-204N23.1"	-4.79671259389965	-1.2332923023275
"Cdc42bpa"	-0.20361821545271	-0.781643734886421
"Adck3"	5.27016128503874	4.17583588149952
"Psen2"	5.67364524219558	6.40268004726867
"RP23-226J18.5"	-4.97878794224898	-4.83103242003542
"Gm5069"	-4.77316212142748	2.23980244703205
"Itpkb"	3.76997518096612	5.53360563948286
"RP24-74O18.2"	-0.660896512059591	-4.83103242003542
"RP24-74O18.4"	-4.67179373097715	-4.83103242003542
"6330403A02Rik"	-4.8565812004128	-4.83103242003542
"Parp1"	8.33495062952888	7.01357086761783
"Lin9"	4.21284623413568	3.99537806621874
"Acbd3"	6.06950384140491	6.53512397619023
"RP23-201I6.5"	-3.64071319367224	-4.83103242003542
"RP23-201I6.6"	-4.67179373097715	-1.34178944454766
"H3f3a"	8.83753247552614	8.45324646298446
"Gm17275"	-4.81194978427833	-4.83103242003542
"H3f3aos"	-2.50436892231967	0.0409790367317221
"Sde2"	6.05606614604205	7.05099673630788
"Pycr2"	6.9832987656101	6.54075943591526
"Lefty1"	-4.58077518307945	-4.83103242003542
"Tmem63a"	5.74868820040575	6.14813385765211
"Ephx1"	2.52876691626705	6.15774430016073
"Nvl"	5.89816942860948	4.85973777608181
"Cnih4"	6.4648492695885	5.28036030458505
"Wdr26"	6.23600244085493	6.53042610144161
"Rpl35a-ps2"	-4.78402795708366	-2.0075681461513
"RP23-292F19.4"	-4.76365831902528	-1.34178944454766
"RP23-47K10.3"	-4.79671259389965	-4.83103242003542
"Lbr"	9.11308759483766	9.45207973129128
