gene	pval	qval	mu0	k	t0
12960	Zfp82	0.674227254073036	1	1.67535042512035	-1.41779095790642	5.88881451541413
12961	Gm5113	0.961243084675292	1	3.53390004520329	0.00067932855461668	4.00190414818953
12962	Tyrobp	0.701126232381885	1	0.690309938723839	0.624368874195787	-0.768872392501464
12963	Nphs1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12964	Hspb6	0.883563783742061	1	11.5675374782558	-0.0650177435417122	-21.1203314340491
12965	Lin37	0.693173158006981	1	64.8734533536218	0.0575304775707864	29.8658877559181
12966	Psenen	0.765427428775703	1	90.1186782846078	0.0669262897064839	3.71340591081649
12967	Zbtb32	0.681492445244966	1	1.1673132789162	0.949208737237597	1.9535196947008
12968	Cox6b1	1	1	348.979464006044	-58.2999143903929	4.01408076178178
12969	2200002J24Rik	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12970	Gapdhs	0.957807948063901	1	8.80267150255568	-0.014908752632525	3.99907396048998
12971	Sbsn	0.882073971460787	1	2.18941471018438	-0.202771138472351	10.7856273475634
12972	Dmkn	0.810042562683523	1	32.4507300284264	-0.16416983827492	-6.96703472707528
12973	Ffar2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12974	Ffar3	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12975	Hamp	1	1	14.2198408711114	0.0635625901054833	53.2610860017938
12976	Gm4673	0.961243636428245	1	21.6447584934957	15.6845727289489	-0.420211047056539
12977	Lgi4	0.955287679889966	1	104.200559812158	0.00772849215130107	3.88584582747325
12978	Fxyd3	0.90023206165244	1	168.779159912699	0.023377810303569	10.7117698265269
12979	Hpn	0.728032135205331	1	37.5012053879453	-0.0727876000902217	-14.4034817876317
12980	Uba2	0.961243635359131	1	123.35855890557	-16.2684468623057	8.70898098984725
12981	Rhpn2	0.923615602759168	1	13.0266885830674	0.0464577050141109	30.9684571377079
12982	Cep89	0.920164946030793	1	9.12869809513554	-0.0862801896113763	3.88904091090337
12983	Nudt19	0.886127981357432	1	166.530228014328	-0.0336641071167211	13.6019898312041
12984	B230322F03Rik	0.604895357846354	1	9.84316922978877	2.10577020977293	0.606610892225315
12985	AI987944	0.717230378798765	1	6.42363811947216	1.90781864141129	0.918352013916778
12986	Siglecf	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12987	Cd33	1	1	11.2548243899916	0.0521019938311149	59.5932066642448
12988	Zfp719	0.95872554471287	1	24.5169834869703	-0.0189820396106372	4.52127801170521
12989	Ceacam18	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12990	Siglece	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12991	Ctu1	0.651933938687731	1	10.2239735204429	-1.25127048303118	6.13130607364747
12992	Klk13	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12993	Klk12	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12994	Klk9	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12995	Klk7	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12996	Klk6	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12997	Klk5	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12998	Klk4	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
12999	Klk15	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13000	Klk1b8	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13001	Klk1b1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13002	Klk1b9	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13003	Klk1b11	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13004	Klk1b26	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13005	Klk1b21	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13006	Klk1b22	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13007	Klk1b16	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13008	Klk1b3	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13009	Klk1b4	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13010	Klk1b5	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13011	Klk1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13012	Josd2	0.773351572696318	1	53.039200261128	0.0482047121866933	3.3480231997499
13013	Fam71e1	0.944320051010271	1	6.47588733808171	0.024908253722647	3.99856610535057
13014	Pold1	0.96124363554221	1	27.4733309430295	-6.310616383133	11.8040605344331
13015	Napsa	0.820024121226932	1	2.17606741493595	0.218517529423719	3.19080963599529
13016	Gm15396	0.63838421572471	1	1.53062817154136	0.19273578873094	4.00010677826839
13017	Vrk3	0.959681946715359	1	28.477136219019	-0.00835365994057702	4.01462395919325
13018	Tbc1d17	0.919360857035331	1	41.691022425403	0.0356920961647809	4.66882928117871
13019	Prmt1	1	1	207.183263659055	-52.7410449817148	3.99997761892408
13020	Scaf1	0.955703540456763	1	4.23268686916368	0.0202644380349466	3.99938381205666
13021	Rps11	1	1	1384.29051739049	-276.290419651407	3.99911958578118
13022	Ccdc155	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13023	Cd37	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13024	Trpm4	0.91744006042308	1	18.038414952991	-0.0627997151846972	4.97802591346868
13025	Hrc	0.649620189231169	1	0.743728418303775	-1.00046319047829	7.81107617855526
13026	Ppfia3	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13027	Ruvbl2	0.961243635359226	1	38.8081716536199	-5.34125581208349	12.3359219894466
13028	Ftl1	1	1	1414.42809238609	114.061384451315	3.99888433702633
13029	Hsd17b14	0.915055999615266	1	37.1917487220338	0.0703331490049591	50.0304231005685
13030	Mamstr	0.828131640980419	1	17.1454147487369	0.0437100301404567	62.2858836592494
13031	Ntn5	1	1	11.2548243899916	0.0521019938311149	59.5932066642448
13032	Car11	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13033	Rpl18	1	1	309.613715013072	-51.93987872312	4.02632785428618
13034	Kcnj14	1	1	1.14120826933553	-0.0352283577995677	3.99992542727839
13035	Grwd1	1	1	41.3293162851865	-33.4671539704324	2.99485402903641
13036	Grin2d	0.629441031777451	1	25.4417007876839	0.093554367353577	39.055903177634
13037	Syngr4	0.766300595811447	1	1.62792048512076	0.995108070914672	1.87895571537198
13038	Otog	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13039	Myod1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13040	Kcnc1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13041	Saa3	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13042	Saa4	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13043	Saa1	1	1	1.20431085375355	0.00199320346480069	4.00000000026782
13044	Saa2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13045	Hps5	0.626148340452016	1	9.75153307725271	-1.04267446800199	6.61910409649944
13046	Ldhc	1	1	0.733543955953424	-0.106133954800045	16.8599947676307
13047	Gm9999	0.697439759117744	1	0.88437297552437	0.749484309108606	0.911404284437802
13048	Spty2d1	0.810610359589039	1	44.5575082615808	-0.0506387170375663	-35.0060370487744
13049	Ptpn5	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13050	Zdhhc13	0.810738217184548	1	81.0003477854926	-0.0569756138680861	-8.66679898105301
13051	Csrp3	0.695427208494406	1	0.925394378008063	0.776763586413817	1.11673447752458
13052	Dbx1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13053	Prmt3	0.998724109385344	1	81.7088059666233	-0.00512536831830225	3.99981712805173
13054	Gm26856	0.957937161569158	1	19.559313348908	-0.00885535283871971	4.00028216544948
13055	Slc6a5	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13056	Slc17a6	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13057	Gm22211	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13058	Cyfip1	0.827951315645968	1	73.9618999326065	0.057716937227458	19.3017140043882
13059	Nipa2	1	1	88.8467059836344	-15.4686541186701	5.04115703582278
13060	A230056P14Rik	0.940210638958636	1	16.1939699547895	-0.0280699197817752	3.96706286960481
13061	Nipa1	0.731149286696809	1	87.5489780450461	-0.0488943865125681	-34.6685324327235
13062	Oca2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13063	Gabrg3	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13064	Gabrb3	0.697333920692229	1	343.886941429886	0.222162316454876	26.8963322003029
13065	Ube3a	0.874740848335673	1	124.202277062969	-0.055797358180126	4.21319936088599
13066	D7Ertd715e	0.60894260884167	1	7.40258694067043	-0.571540329087088	6.46125160363373
13067	Peg12	0.643652458044088	1	2.94451761806825	1.91275255595241	1.25803975447852
13068	Klf13	0.614053466769592	1	23.7470226596166	0.0912604505243309	35.9992878425128
13069	Mtmr10	0.959997294322663	1	40.580062214061	-0.00641606992956213	4.01640501549322
13070	Gm20457	0.954482515846386	1	6.68376978461735	-0.0143073244295334	4.00020010014257
13071	Fan1	0.615247842533836	1	137.448089550431	-0.118128570916814	-27.6287088839412
13072	Fam189a1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13073	Vimp	0.957406269334745	1	61.296881496392	-5.53633206386132	7.70805825918303
13074	Gm26827	0.869224432416736	1	85.7962927780811	0.0600198309709318	52.6540936078782
13075	Lins	0.612768117369488	1	10.4742124111235	0.988783056357402	1.53942125982909
13076	Adamts17	0.89420625396996	1	2.46788323296511	0.351892906234037	-0.983653939299236
13077	Gm16157	0.649580671654977	1	2.47284419738608	0.551047441429452	1.21409536552013
13078	Fam169b	0.922873721552519	1	9.76514043467767	0.053624875150494	3.89356989414285
13079	Nr2f2	0.740482213232443	1	57.4618661289585	0.142237843803001	27.7764003943835
13080	Rgma	0.793223100563724	1	27.0050123913235	0.0563696524465708	50.6645830795611
13081	Chd2	0.846479411080073	1	95.5034808158365	-0.0630489207122047	-41.8460246470951
13082	Slco3a1	0.900697096370517	1	47.4496844305507	-0.0626658901797927	-39.4267400081718
13083	AU020206	0.959422259180461	1	3.32757896901917	0.0174430058667818	3.99954616687383
13084	Klhl25	0.878642981203678	1	37.1811347283885	-0.0607335122925434	5.08694402321631
13085	Mrps11	0.850067324102268	1	64.5298024623644	-0.0386302537164312	5.22323360101959
13086	Acan	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13087	Hapln3	0.955842265922598	1	2.03815480589232	0.0323386283154527	3.99972044543623
13088	Rlbp1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13089	Fanci	0.698265164947959	1	10.0865509313455	-0.351450939143979	5.88237642147948
13090	Polg	0.901069893658385	1	32.3175398401744	0.039436112471853	19.8944691216259
13091	AI854517	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13092	Pex11a	0.715772730326556	1	75.6364159260886	-0.100403017832164	-17.9191239731631
13093	Mesp1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13094	Idh2	1	1	134.061400350702	-27.7678478059125	4.03918597860801
13095	Cib1	1	1	133.890127611235	20.4914317652944	2.95177266308218
13096	Crtc3	0.631888564276215	1	1.20685964796827	-0.937849383737154	5.94467962931532
13097	Iqgap1	0.803772555372988	1	171.910772592029	0.12338723485417	32.953559451734
13098	Slc28a1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13099	Rps17	1	1	536.040731561732	-107.703633197563	4.01270433298758
13100	BC048679	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13101	2900076A07Rik	0.746531780686774	1	4.05862501163588	-0.247445317739772	7.89561774644243
13102	WI1-1616M8.3	0.956371783244094	1	4.91559572165033	0.0158921359821861	3.99991144441686
13103	Fsd2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13104	Homer2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13105	3110040N11Rik	0.869412791056906	1	34.3996618959785	-0.0299127821011629	4.15383176106079
13106	Btbd1	0.895171621577641	1	125.785147557641	0.0291171920393697	3.86606265457486
13107	Tm6sf1	0.64518347079522	1	6.47089724593012	0.62431695153736	1.47744854084277
13108	Hdgfrp3	0.951207562980778	1	66.0879466116358	0.0156370371712448	3.39713366115609
13109	Bnc1	0.930552536458074	1	27.4970843544805	0.0439018423508804	39.936087778054
13110	Adamtsl3	0.701202226638124	1	0.787851507789087	0.686580576780155	0.279021471601563
13111	Mex3b	0.945596362693992	1	3.19010537308871	0.041530959535806	3.99881228855136
13112	Mesdc2	0.981579773170403	1	110.345135160061	-0.0217491662506635	3.98829694952104
13113	Cemip	0.955242566582345	1	2.49102332356079	0.0532602579902737	3.98492139024832
13114	Gm26708	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13115	Zfand6	0.876355362513196	1	195.881423106335	0.0485763286944351	2.64303390525855
13116	Folh1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13117	Nox4	0.834676719353302	1	43.5314702332577	0.088027468614836	31.6039655803934
13118	Tyr	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13119	Prss23	0.955491582204526	1	33.939430054457	-0.0316574260578528	-2.80594195194944
13120	Prss23os	0.91073467564292	1	22.5486556261796	-0.0810434086114803	-2.25056761107952
13121	Ccdc81	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13122	l7Rn6	1	1	70.3498532130319	-17.3941994001727	4.07597114302436
13123	Gm26529	0.957477153411484	1	3.22521986347696	0.00988027232295506	3.99998649486684
13124	Picalm	0.787643797220635	1	69.9220738175538	0.0324174819265178	48.6866646516625
13125	Ccdc83	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13126	Ccdc89	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13127	Crebzf	0.961243636274944	1	10.3287711061993	10.7392883702871	-1.03783828388898
13128	Tmem126a	1	1	99.4119276457533	-23.8300379157022	4.02723215045103
13129	Tmem126b	0.774366598004565	1	233.368183208364	-0.0481209001966242	-50.9065438946286
13130	Ccdc90b	0.937859428124713	1	154.196607101111	-0.026857110945128	4.11313106901129
13131	Ankrd42	0.827072998134323	1	51.551971088536	-0.0610628645988958	10.639955958868
13132	RP23-474B13.2	0.786773539744655	1	51.9690863034242	-0.0921452782502306	-30.1781454337619
13133	Pcf11	0.949943448755266	1	8.75467579161086	0.0284398063683054	4.01221898252947
13134	Gm9934	0.955127220066732	1	7.60308062708312	0.02658682440988	3.99006478490544
13135	Fam181b	0.638890846546735	1	7.18403316524026	-0.871846289996158	6.78864044749203
13136	Kctd21	0.960336774528732	1	7.21574154709301	-0.0207995211153295	4.0353517289791
13137	Ndufc2	0.961243635411435	1	197.640452046123	-14.7059816240511	38.4527465178405
13138	Clns1a	1	1	259.144170563082	-37.2337294067598	5.06961944924948
13139	Gdpd4	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13140	Omp	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13141	Gm16938	0.93858007757477	1	1.85336687691292	-0.0547331985452476	4.00064765007162
13142	Acer3	0.8311502280965	1	95.5084930568992	0.0611422739465273	23.0867594063405
13143	Tsku	0.668834877393297	1	2.66054248479971	0.590176845319689	1.1833510418613
13144	Mogat2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13145	Map6	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13146	Serpinh1	0.96193788443008	1	402.416783559345	-0.0233195755508445	4.53254106872642
13147	Gdpd5	0.631383412030339	1	1.31973288353796	1.033429009792	2.33526559982712
13148	Klhl35	1	1	0.807470865218542	-0.110711390466524	13.2384165764475
13149	Rps3	1	1	1240.92757243183	-128.666723910809	3.99861928971409
13150	Pold3	0.664008810987272	1	247.861622832328	-0.183089198942601	-10.9466911491893
13151	Kcne3	0.7200526726316	1	0.712770917401847	-0.642660663319777	8.49714135981952
13152	Ppme1	0.941096829960434	1	48.2200298424812	-0.0168604367066955	3.95667161560818
13153	Dnajb13	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13154	Rab6a	0.687060745360764	1	143.623235243999	-0.0757232794680127	4.64691470589032
13155	Fam168a	0.643014854236216	1	125.807727298077	-0.107027585321833	-26.5601340049275
13156	Relt	0.905768971146682	1	5.78848170874334	0.0786242981089487	4.02106819933974
13157	P2ry6	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13158	P2ry2	0.959345431581175	1	4.92738392374855	-0.0227319460957743	4.00263496106403
13159	Atg16l2	0.660016319338032	1	82.6275805623561	0.087880728034532	40.8606125218123
13160	Pde2a	1	1	11.2548243899916	0.0521019938311149	59.5932066642448
13161	Art2a-ps	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13162	Art2b	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13163	Folr2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13164	Folr1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13165	Numa1	0.952328739677299	1	4.37762106103988	-0.0348466078411586	4.0044953634831
13166	Il18bp	0.901282086429883	1	23.692988579777	0.0559297119705509	3.89090323085388
13167	Rnf121	0.999806754492196	1	48.1019843105279	0.00315383107803421	3.99997958269947
13168	Xndc1	0.921120538529408	1	14.4236010854126	0.0361585423472829	63.6835619701444
13169	Art5	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13170	Chrna10	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13171	Pgap2	0.686042392910848	1	5481.3532391706	-0.070308898536047	-66.4561045645732
13172	Rrm1	1	1	115.702492796232	-24.8593048807723	3.05743109204185
13173	Hbb-bh1	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13174	Trim12c	0.789108494289021	1	5.02977471679631	0.224881445086822	3.86947889125569
13175	Cnga4	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13176	Cckbr	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13177	Smpd1	0.950505588390475	1	38.4381808571376	0.0238954965302164	5.59894238083463
13178	Apbb1	0.951480944589476	1	19.6798631032121	-0.0321696741466211	4.18019569786523
13179	Hpx	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13180	Trim3	0.956591549735958	1	1.29778002175494	-0.00936281701612929	3.99999996863887
13181	Arfip2	0.914869455251995	1	59.6573945311483	-0.026724374698126	4.60126786313522
13182	Dnhd1	0.900125464549911	1	11.3980768867017	0.0680542498503144	32.6347999802885
13183	Ilk	1	1	204.407896644039	40.282951675095	2.93182153571095
13184	Taf10	1	1	45049.6276715792	-80180.9264598985	-435.816435604769
13185	Mrpl17	0.961243636597029	1	154.326303900863	2186.69073335967	-11.687140615024
13186	Ppfibp2	0.793588471085828	1	23.2727099479603	-0.0655885713177123	-42.2458092942649
13187	Cyb5r2	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13188	Nlrp10	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
13189	Eif3f	0.691701512273849	1	121.216940787722	-0.0602758702213262	3.3195837653144
13190	Stk33	0.961242104580893	1	2.56308290449518	0.000940856544631302	3.99987784268204
13191	1700095J03Rik	0.961159448691173	1	1.30756449165698	0.0018360681643489	3.99999994330676
13192	Trim66	1	1	1.11281093646235	0.00215709351840078	4.00000000097225
