	C1	C2	C3	RA1	RA2	RA3	high
OGFOD1	55.8206842001594	54.3822251928235	50.14102902753	37.8466177482345	44.7015384807438	46.6851651468156	5.73857029370871
NDUFB4	50.794145054108	59.4926839935042	50.3254417823589	30.5595207879058	38.3768598797963	40.4613249619256	5.73814889762926
TRIP11	56.6720503808386	46.1660023575238	58.1211159307443	59.4037009904032	55.2498722000512	54.2019944687085	5.73810496611357
TAF1C	50.9637369372496	46.9656049201639	63.4738745656123	55.6707522424773	58.8881270125992	58.9330311510958	5.73767428460847
TRAM1	55.6509098065242	54.9349950811185	49.6777130571462	44.2127444152654	50.5991802428528	57.8120500186437	5.73750459865374
MINK1	49.7812494985385	48.5697021820849	62.7255510664618	71.6268890371369	64.8692535822134	58.8331578710782	5.7368322023917
U2AF1	51.5455837121876	57.6575588231397	50.9432887077725	76.8824523835217	62.4251352062928	47.8285909856027	5.73601165480737
HS6ST1	51.7353172386371	54.4424380349426	53.7003460462541	57.0532986979565	58.8078825752715	58.3266049002835	5.73553227354701
GMNN	55.2498722000512	53.4616767619857	51.2000848384324	45.4667355311954	43.9174793450599	46.9811934458392	5.73546889983681
GUCY1A3	55.4600304320009	52.9636045368635	51.4655975296811	34.7807712789056	34.0138824207461	38.590730051378	5.73528079342018
UPF2	56.1115871631827	53.8407315934775	49.9814231459391	52.4242076805642	46.5104324072949	47.0397505384765	5.73472433334631
LARP7	52.4941783848733	54.1164936252227	53.1430705760861	48.0334551864538	52.7340024413137	53.2921888951674	5.73463055837956
EBP	48.6796483540415	58.8831602743539	52.603679538149	47.5787557310449	49.776257645396	50.973555020342	5.73404061719862
ZBTB39	57.5026483783573	51.7249542558388	50.6643208935124	57.5576725665853	46.1709731256244	55.4242631418652	5.73374775810037
NSMCE4A	50.4040540643463	52.1890366327493	57.2830093471331	41.0617530897512	45.8712601232713	45.2367555694452	5.73372603943941
INO80E	51.4705963741584	50.5940194303161	57.8120500186437	51.2451856648977	50.0558935884303	57.9012863718599	5.73328995765338
CNTRL	54.7116174540165	50.9535117967474	53.9616190007173	62.9106275194844	65.4404635372239	62.6246347304133	5.73291556942931
ZNF250	54.677118525771	48.9707263747746	56.1561734619413	49.9359360356589	49.3829916066303	54.5518929757323	5.73269524253667
DDX19A	49.627629477894	52.3941823083439	57.8120500186437	43.0799282289695	44.15238086923	44.7857179374453	5.73256822946238
CMSS1	54.3822251928235	58.4616208885799	47.2395823378525	31.178125887611	33.2462611902266	33.3056773360689	5.73213516924562
NOL8	54.3325163999777	56.5612469718455	48.8701142504359	50.7289556403543	45.0921278887276	35.4916856934176	5.7321221851553
GNPNAT1	55.7408845714071	54.5569108572091	49.3136957858926	41.1317228926918	40.4116592826094	41.8296769266441	5.7314235061882
NBEAL2	48.4491352526823	49.776257645396	62.1658912873935	51.0741461742481	44.4830857778653	38.0366999232588	5.73127873279664
HSPA14	55.2498722000512	50.2758970094763	53.9616190007173	44.7664690147977	48.0430509417492	50.1563525493357	5.73118532094605
KIF14	56.5010710154819	52.5337638771769	50.4444292834395	62.9657044331644	58.8881270125992	63.3346123345052	5.73066746992201
UBR2	54.1013379823221	51.8245661610174	53.4024938209892	60.980107915798	62.7100514651709	61.6132302311095	5.73066393598707
ZNF814	51.2451856648977	51.6455415623852	56.5010710154819	47.7283641555565	44.2220494242366	38.426387602001	5.73004092790571
CDC7	50.794145054108	53.6303464660465	54.8708786435479	41.7344540570123	50.8933340031706	48.7897567711731	5.72984558194536
PAIP2	58.4666643795926	52.2539896698641	48.8701142504359	53.6353570095177	55.9411435864223	53.2124268083725	5.72929741362158
STIM2	48.3683489544094	57.2627418146878	53.8611569477799	42.5175768121885	50.2909219533688	48.1937513087897	5.72889651559079
KDM3A	50.5287510967809	55.0257514512537	53.6014057941017	125.076978937295	87.6544042526778	72.2780058582781	5.72842219570073
RAVER2	52.3941823083439	52.7041728267251	53.9616190007173	46.3311152903606	47.9486991690111	53.2124268083725	5.72834724590783
MTSS1	54.3822251928235	49.8372346970077	54.9555471911032	31.5380279883058	30.6893765822033	35.020152592398	5.72813620090912
JUN	60.0023462683543	46.8811406891954	52.9443053096236	26.7070877249539	21.3292659043373	20.9199202348326	5.72809546317067
SMIM15	55.1503432453	53.0884586590954	50.7243001123652	43.3450865440325	45.6302495004166	52.6433501939675	5.72674315307321
EHBP1	57.3727485371253	53.7003460462541	48.1789474509537	81.1524314932986	57.2731277305867	48.4391178555368	5.72649472662391
SEC11A	48.9501474841693	55.1410123345732	54.9555471911032	42.8466011035653	48.0430509417492	54.9606643336954	5.72616278629931
VPS72	52.1989840375381	55.6509098065242	51.039313118912	40.4509515911475	47.3092308476553	50.0865179042849	5.72594006646374
MKI67IP	56.1561734619413	55.9364726768716	47.179588519493	33.0110174152296	37.1010710575695	41.8296769266441	5.72572701138226
PKD2	49.1401899247348	52.4739472267499	57.3930837566892	55.0206396711329	61.9374737539874	56.963623323932	5.72505530960528
ZNF318	54.9504305249454	51.6455415623852	52.0240592675123	82.3746941216064	64.0123007826699	54.5518929757323	5.72391261718592
MFN2	53.5362043985818	51.7249542558388	53.2921888951674	53.2770717514457	55.7205486804238	52.1187767499039	5.72369456610419
PTPRF	52.5337638771769	49.8372346970077	56.3213041056782	86.0604933465352	54.5518929757323	61.5382817058467	5.72331133239703
LCOR	58.7132289732217	53.6303464660465	46.7503536715254	83.1148078913143	66.9438800749945	54.2019944687085	5.72249891275732
PDE2A	49.0708452739296	50.794145054108	58.9734519938079	39.0535046889324	39.0743726638523	36.2410860277141	5.72179275391283
GUCD1	49.3980325131223	54.8161637398388	54.2469492675202	53.113224907189	59.0636119945685	59.7212695396854	5.72146041262485
ARRB2	49.627629477894	52.5337638771769	56.3213041056782	40.1218584187534	38.9736395967184	38.7153079263003	5.72128450707668
KLF3	56.4465505472257	50.1868205229907	51.8245661610174	62.7352169982697	68.0974169380664	62.4846894113274	5.72120479649675
DENND6A	53.9413729403886	54.5569108572091	49.8812568734731	50.0011107175041	54.0106878005061	50.3254417823589	5.72114543410797
NCOA6	56.7680351915377	52.4739472267499	49.1797755963484	97.2649918599245	58.1211159307443	47.4633539853455	5.72017652104691
GRPEL1	54.6121701682698	54.4424380349426	49.2491099439193	36.4313378322812	42.0086656783297	45.5516438307723	5.71994536623487
PIAS1	55.4600304320009	51.3448849068559	51.4153426631562	50.5786358104209	52.4338510190538	52.9938615862237	5.71988406160924
PAF1	51.5800849772208	54.746637148085	51.8245661610174	44.4131602089309	46.0306461124968	51.9288394004575	5.71966830586741
FAXC	56.0109568930155	51.9338366429279	50.1868205229907	55.320300433922	45.6809237452551	49.627629477894	5.71849223990057
DIXDC1	55.01049588756	52.8044169317705	50.2561347912472	44.7664690147977	45.4318043071784	48.1937513087897	5.71848317402018
CHST3	52.7389682125848	52.8044169317705	52.3139663134558	59.2733141134886	49.1599079405997	52.8749966785342	5.71750279954371
FBRSL1	58.4666643795926	48.6296793906816	51.1299532917334	58.812853025982	42.5175768121885	45.6809237452551	5.71646811945741
FNIP2	53.0237650620036	54.1812780285989	50.5339115683509	72.8718299828905	67.5044207735406	63.1452037827568	5.71582322670794
MAGEA12	53.2921888951674	56.7129320348442	48.0285258969864	40.3715892471656	48.6597898075037	51.3048794478334	5.71575921671435
POGLUT1	49.5570895953477	50.1868205229907	58.2615151500405	58.252129482192	68.2611054387755	66.2849115995542	5.71490917282436
PSMA3	52.7389682125848	56.2211301021175	48.8701142504359	45.9713723725368	48.7297800017878	51.0547881815235	5.71490618740773
ZNF259	52.6836882864124	54.8708786435479	49.9814231459391	43.4051773667843	41.6444562536278	47.179588519493	5.71352443084095
SMG6	50.5940194303161	52.0443902509271	54.8111824895199	87.2396219224355	88.2238366824525	86.2341283409302	5.71298802316534
GFM2	51.6557515790227	53.9110441222488	51.8245661610174	43.2562709185762	46.8503132526727	48.5140733968458	5.71297675470357
C11orf84	53.1732008175323	49.050473508739	55.3302689546306	55.9012252835169	52.9539540440359	56.1115871631827	5.7129398661395
ZDHHC3	48.3683489544094	55.6955440879269	53.5309805891977	51.1197952979192	49.9409439022807	51.0547881815235	5.71259452238987
ARHGAP32	52.9835685168991	53.0884586590954	51.1299532917334	69.8401948728649	54.4524100916075	52.0547674969621	5.71129875430355
METTL3	48.118187717519	51.0444751233964	58.3916902525315	48.4441262951817	57.6378212347694	53.8611569477799	5.70996149405155
CRNKL1	55.1998630474878	52.1890366327493	49.776257645396	49.7669266372888	52.8896002296692	56.5714722728241	5.70988450367338
EFS	51.7353172386371	46.5203843573575	59.5020832649039	73.7287259950872	57.3527986812649	54.8907592509649	5.70924565258354
ZNF510	51.195083120007	50.8933340031706	54.9555471911032	46.5203843573575	49.8662728590761	47.7190394765549	5.70917712019393
VPS52	49.2491099439193	52.4739472267499	55.3302689546306	53.5816258540302	50.4090666504936	53.7003460462541	5.70851739674574
MEGF9	52.4338510190538	51.9338366429279	52.4840618309925	50.3399743891368	48.6597898075037	52.0547674969621	5.7082789932572
SNX2	53.640368021111	53.5309805891977	49.7272637755838	47.5236820208351	57.6378212347694	58.9330311510958	5.70783818336654
PLRG1	52.603679538149	50.8233286419825	53.3521656075696	41.6600759813759	52.3739428729672	54.0156613898296	5.70732856702276
ORMDL1	50.4738492244373	55.6955440879269	50.7243001123652	38.8345372978286	50.1460333725551	50.7243001123652	5.70718645385558
SMIM13	57.0228635598364	50.9535117967474	49.0708452739296	53.9413729403886	58.1211159307443	61.2343248556923	5.70712416006109
SNX13	51.195083120007	50.0812943005517	55.5809742603574	43.6345404029596	50.8233286419825	51.1351057036323	5.70688417106782
BAHD1	52.4941783848733	53.5309805891977	50.6643208935124	53.7598244655007	49.9409439022807	54.8261659246461	5.7064286412416
WARS	52.6836882864124	54.6721444867519	49.3778219653787	67.9130530559951	72.0201826793629	75.5828507328798	5.70593660033756
TMEM106B	52.0189045421862	53.6303464660465	50.9432887077725	36.5805602598987	47.0104246328967	48.1937513087897	5.7055873246531
SOCS6	55.1256482461898	48.1584093645113	53.5309805891977	37.8466177482345	47.7283641555565	49.1505450393252	5.70555660762968
SV2A	44.5579774445734	58.1211159307443	54.8708786435479	67.5094888635821	61.0693663175899	57.6226853566508	5.70552370451697
KANSL2	49.2889130272312	52.7041728267251	54.6918828352276	43.6345404029596	49.2641374037801	50.833500504912	5.70543045689677
TRAF4	50.2114843683182	53.0884586590954	53.2921888951674	62.8450488117484	75.2690655861371	73.1276557137703	5.70537466872979
FKBP1A	52.7389682125848	55.9364726768716	48.1077601101273	62.6246347304133	43.0546191853256	43.8033354129753	5.70490418054929
LEPREL4	51.1197952979192	52.3139663134558	52.8749966785342	41.4906817483913	42.0086656783297	36.3557954407933	5.70314938905637
BTBD3	54.7116174540165	52.3139663134558	49.3778219653787	59.6316306283116	71.6369352916391	70.1934193868693	5.70289694956188
ZNF598	52.3088134966755	46.9656049201639	57.4778946188426	54.1217074119765	50.1966460454716	52.4338510190538	5.70248337996904
SPIDR	49.7812494985385	52.7041728267251	53.7598244655007	47.8132540573277	50.5991802428528	46.7799227108654	5.70194411510268
TRAK2	53.8307452902619	52.0443902509271	50.3254417823589	51.7653487096349	49.2641374037801	48.1077601101273	5.70174842776533
ARFGAP1	48.9501474841693	49.1401899247348	58.5022638412447	60.172168868717	59.3628432051625	60.9204197511272	5.7008311260526
TMEM209	46.5154081161744	56.5612469718455	53.4024938209892	38.4809675682183	46.5104324072949	42.946715952835	5.7000713371065
TFG	54.6121701682698	49.3584849463595	52.0240592675123	48.8049302668136	47.2291691142146	54.9606643336954	5.69916128546948
VPS26A	58.3916902525315	52.9938615862237	45.2466376222319	54.5416321088828	45.7507942863897	47.0397505384765	5.69839440081205
ACTL6B	50.6693235424169	52.7041728267251	52.4095972032916	52.8849215968095	59.0636119945685	61.045092522815	5.69821502173369
PSMA5	51.8245661610174	56.9336050405048	47.4091240308293	37.2497043428819	42.1681732310682	51.7353172386371	5.69795520330601
AP2A1	52.4941783848733	49.8760998547885	53.4024938209892	68.5913991028116	60.5771936227802	63.7129215871381	5.69773249735462
TPM2	51.4705963741584	51.0444751233964	53.2124268083725	48.278648275592	49.0104178702508	51.8392175366342	5.69768360042171
SMG8	49.9558813253402	52.9938615862237	52.7143645267053	43.5457141847555	45.5109837493991	45.381136808508	5.69682007537079
PITPNB	55.6509098065242	55.9909058541889	44.7664690147977	90.8927824830705	48.6597898075037	41.9288556954526	5.69660020282369
MLLT3	55.8206842001594	51.2050870455216	48.7997230182793	31.6375846930405	29.2706005326705	35.2361842499828	5.69658139857007
RPS27L	54.4968063030381	48.4391178555368	52.8243774338484	33.6692076477569	40.7414734552201	45.8861430609394	5.69644414041588
CNIH4	52.1239230133257	51.4404703113206	51.923842638838	46.6410436972711	49.776257645396	54.6918828352276	5.69567698062896
NUDT15	54.8111824895199	50.5287510967809	50.2561347912472	35.5015788484658	38.2273751188185	44.6322442284962	5.69555292783388
ZBTB21	58.7132289732217	48.3787518872019	48.9300903407249	49.7669266372888	40.9213150070973	46.0306461124968	5.69485512732854
HAUS2	53.2921888951674	54.9349950811185	47.2995622964128	39.5800816569285	42.2732874904962	45.2367555694452	5.6930868955094
ICK	56.4465505472257	50.8233286419825	48.2685195484239	52.0741050981074	50.1966460454716	49.75698184339	5.69308105012504
WIPI2	50.2809088125927	54.746637148085	50.1868205229907	55.320300433922	59.1230258378757	60.3623008900398	5.69195796999024
SUCLG1	51.7353172386371	57.801814786683	46.1407507294109	41.1317228926918	47.1398679289413	47.6088829396527	5.69136334250946
SLC39A7	47.9486991690111	51.4404703113206	55.9266972599868	52.6433501939675	57.3930837566892	55.8360413712888	5.69123897614833
MRPL27	47.4091240308293	55.0257514512537	52.8749966785342	44.1616849228781	45.8712601232713	48.1937513087897	5.69121387713054
PNMAL1	52.603679538149	54.0310691679662	48.5190833704671	47.2395823378525	48.1584093645113	45.3066409573494	5.69109650907374
ARMC8	49.5570895953477	52.1890366327493	53.2921888951674	42.5775570804468	51.0136948854123	50.6546474588449	5.69084886986797
DEAF1	50.5940194303161	54.1164936252227	50.2561347912472	43.6345404029596	45.172114729933	41.3512763768945	5.69003974205068
KLHDC10	55.32528446976	46.9656049201639	52.9443053096236	53.3521656075696	51.1299532917334	49.4773525947824	5.68993445209884
CTD-2314G24.2	48.9501474841693	49.1899492341642	57.1330391975706	47.498410597755	54.1609626939674	57.1330391975706	5.68992877789136
VPS53	53.1232396579035	50.0160085888837	51.6557515790227	88.6532650671139	63.6231556185222	57.2928926686037	5.68881544677695
EPB41L1	53.8307452902619	52.9042980821612	48.1789474509537	46.4255131606757	31.602728301513	28.3145111884509	5.688667498534
MAP7D1	49.3584849463595	49.776257645396	55.7803968075692	61.8176161804779	60.172168868717	64.8344239179256	5.68809945377201
ATP6V1C1	54.1013379823221	50.8933340031706	49.7272637755838	38.1170549834433	43.620217465687	45.9664358486506	5.68765410429464
CLPTM1	48.2685195484239	51.6455415623852	54.8708786435479	70.2080111653755	59.0131203604404	56.3566725451432	5.68718378358946
ATP5I	48.118187717519	59.7313363797969	47.5787557310449	40.3715892471656	44.7760692549333	47.8285909856027	5.68705737826429
COMMD4	47.1949190315263	51.4404703113206	56.3213041056782	41.4306245868514	47.1398679289413	45.6809237452551	5.68700013527288
REV3L	48.539332559324	52.0443902509271	54.0258520506803	68.9916520559352	68.2611054387755	63.2593859816277	5.68611038091809
MED14	53.7003460462541	51.5455837121876	49.2491099439193	70.2080111653755	64.3796815509832	64.4049815180122	5.68555404931658
MON2	49.1401899247348	49.7079143079082	55.7803968075692	61.5731195671232	55.3302689546306	55.0206396711329	5.68530716209062
SSFA2	52.0189045421862	47.4680129654127	55.1503432453	48.7297800017878	53.2973351647649	55.9266972599868	5.68504860892812
DCAF11	53.1732008175323	50.0160085888837	51.2000848384324	39.0793291400564	38.8640575778174	40.2413838760129	5.68500657674234
GLYR1	51.1197952979192	48.7947396402775	54.5815212677067	59.7019001842444	51.8145701012652	54.4624390842364	5.6849348580902
DCAF12	52.1989840375381	52.7041728267251	49.4773525947824	46.5704128792466	44.5725937073152	49.8465683873897	5.68483050357541
ECSIT	51.8245661610174	51.5455837121876	50.9432887077725	44.2127444152654	40.2314535486534	44.9169630463567	5.68472044768376
EPC2	52.6836882864124	56.6568977882291	45.5109837493991	54.9349950811185	57.2182195660419	53.7306088166112	5.68386900521605
FAM76B	53.7548469339089	48.724567423658	51.8245661610174	38.5652707933662	46.2513268979059	50.3254417823589	5.68348821357444
