	C1	C2	C3	RA1	RA2	RA3	med
TBCC	31.7472747008698	32.5869614337934	32.458015682329	24.6275623630051	26.3665170456646	32.8055026284442	5.01176222460383
FBXO34	30.4994365439054	32.9215506633677	33.4204115817403	29.2909493367052	32.1076349368323	33.754174657445	5.01144288878038
MRPL17	32.4277794261653	34.0890420700229	30.2494913031661	23.4642591112713	24.1032009181171	26.887010967951	5.00974448667027
SLC35F5	33.8790648105085	31.9365918139505	30.8743027225415	30.9788699970465	36.9240001701861	32.6066927197841	5.0092650837427
HARS2	29.6301411350738	32.9215506633677	34.2031505126186	29.9208301076202	37.2252216689286	35.0965963975655	5.00867043137811
ANKRD46	34.601836829318	30.3396897163378	31.7472747008698	25.8895500039296	25.5895567144691	30.7537952584954	5.00815733066474
BANF1	31.6375846930405	34.9007318722095	30.1205122546043	26.3665170456646	26.6471129974925	29.7503062848288	5.00714244839514
SPPL3	31.6971697854384	31.5030926871746	33.3056773360689	48.1280288451573	31.602728301513	27.4763048311321	5.00713330072958
SGOL1	36.2510711755446	32.4476737912043	28.2644313225143	31.9365918139505	29.3457116146473	29.2513097681207	5.00697021143182
RNF14	32.8858453164255	31.8970269187097	31.6323952245196	36.0866626694354	34.9706907578031	39.3750823135574	5.0060252665008
DUSP12	31.9417801173958	32.5869614337934	31.8667396584958	22.7014204294751	31.0680253385633	33.3056773360689	5.00585841921222
VIP	35.5311873904912	34.8407516456229	26.7814039656212	49.526894067743	59.2830034389667	51.5455837121876	5.0056258427919
TIMM23	34.2031505126186	32.4476737912043	29.8196863699582	27.6061445983817	29.7399131610292	27.4212983579196	5.00476454757738
COMMD9	32.7267621694789	34.8407516456229	29.0025231885724	26.1969606430146	29.1318656562122	27.7563656159019	5.00440310931578
KCNH8	27.2860182491118	30.1153051454362	40.2314535486534	33.0110174152296	36.710378649363	32.458015682329	5.00425563583384
MED12L	31.0779943081529	32.3216052187205	32.8707075142573	34.8459274252868	33.6546249863367	27.2057161467402	5.00365968101071
EXT1	30.9788699970465	34.5721511723793	30.8287180047433	33.0662991063299	31.4378963435377	28.9975608251012	5.00365135898671
ZNFX1	32.277061952317	29.980208031693	34.0937456298439	40.3715892471656	39.4301180483976	35.6214331085556	5.00327034910894
ANAPC13	33.4052687968736	32.7063750286746	30.1795427057159	26.5365515545206	28.054665529723	28.7531456490829	5.0030009222811
PROSER1	33.8790648105085	31.3080190270429	31.0826779043731	47.9586770496113	31.602728301513	27.7563656159019	5.00294045541193
RNF149	30.3498716382776	32.3216052187205	33.5544392963509	27.3260978114398	27.97592294585	28.5345028226889	5.00215906624399
MVD	30.1205122546043	30.0401857146562	36.2306011167127	44.2881953396281	46.6703637970743	53.8611569477799	5.00021102160355
DCAF4	30.050358869652	32.5869614337934	33.355280142073	13.7121841519002	14.9297862041334	14.9993579317043	4.99845883246639
PAK1	31.8072524449425	30.5250358617262	33.6194546010402	54.1762670428369	54.4524100916075	50.794145054108	4.99814311678815
TRIM35	32.227048833942	32.0121265613091	31.6323952245196	29.077112396575	25.1263652954012	27.8867062463343	4.99802589510979
PIK3C2B	33.7844165710884	29.336067979052	32.9265301021695	41.5651989360551	28.4498244928161	28.0353555398327	4.99802274148537
SOGA2	32.4277794261653	30.289894317681	33.2008966636849	30.070458429397	25.2612076569546	23.7549906097418	4.99769108982365
PPFIA2	30.050358869652	32.5869614337934	33.2008966636849	40.8306329185368	40.4915565815113	37.4489644715756	4.99622784816789
MSH3	31.4879517618988	32.0121265613091	32.2170852977479	31.8473973316292	31.667464671446	33.3698597277072	4.99567623224524
RNF2	33.1763394468816	33.2462611902266	29.2706005326705	29.5900014065515	26.8364315773962	32.1720364196889	4.99286115014966
GCFC2	31.7472747008698	32.5869614337934	31.148374683726	22.2774960702357	26.2266635460075	26.887010967951	4.99195625197084
GOT1	32.4277794261653	31.5776070572272	31.4675701162343	36.5805602598987	34.3374426751888	38.3768598797963	4.99192738263461
NOSIP	32.7762912350356	32.1576842441537	30.5694220520594	31.7125081833415	36.5805602598987	34.8407516456229	4.99189656556737
ATP6V0E1	31.6375846930405	34.6321297731519	29.4004554333925	24.004189135773	27.97592294585	30.6893765822033	4.99179112145539
FABP5	33.4052687968736	32.3216052187205	29.8196863699582	28.922682122884	24.0437712462417	23.5048381786582	4.99154129538472
WDR17	31.8072524449425	29.980208031693	33.754174657445	28.7838333454215	31.602728301513	27.2860182491118	4.99140545908025
CCDC66	29.4552226689037	32.9661002935609	33.1362240602322	30.748867159037	33.0662991063299	33.9043922235222	4.99123339735532
PMS2	28.7736975616774	33.3056773360689	33.5544392963509	23.3948464381906	25.1263652954012	26.6369477241231	4.99093556093228
TBC1D24	33.6194546010402	29.7399131610292	32.1477236763222	27.0768147787373	25.7442459509906	29.3704811821989	4.99073254208964
OCIAD2	30.4296095187013	34.2031505126186	30.8743027225415	32.9413538058136	32.7762912350356	36.0814959901477	4.9905986268854
CEPT1	30.7885062852785	30.2392832074124	34.4819984947605	29.1715004654236	30.773611613702	31.7472747008698	4.99014783174302
POLR2K	31.9417801173958	32.7762912350356	30.6293993906401	21.1494077427245	25.1263652954012	27.1316023592199	4.98959956525816
LSM11	33.0563886289521	29.8702272419139	32.3969129198718	34.1932723440021	35.1264227638517	36.2410860277141	4.9884259881991
DPP3	31.0779943081529	32.1576842441537	32.0069470229952	29.077112396575	29.2706005326705	31.6272066072199	4.98840875802115
SYNE1	32.4277794261653	33.5544392963509	29.336067979052	52.7389682125848	52.003821196014	39.5154071212048	4.98739789447221
CSRP2BP	29.5500836337291	32.7063750286746	33.0256641379052	26.1969606430146	27.5868476161075	27.5565364696874	4.98736864705721
PDCD2	32.4277794261653	31.6574890929807	31.0826779043731	21.6476777048958	23.9942144001705	28.0948863728431	4.98722405200494
EXOC2	31.6971697854384	33.6640217845044	29.8702272419139	30.8440444408128	34.9706907578031	35.9262564447981	4.98668469007846
B3GNT5	36.0417334599263	32.8654803985031	26.9021337894414	28.8434186553249	27.4716036052928	26.887010967951	4.98658212187859
MLX	32.5770157691242	30.6940609117617	31.8667396584958	28.3397984904693	27.6661180297852	32.4173272781383	4.98654989634553
DDRGK1	28.3744856874624	31.9365918139505	35.161557387645	28.4651744823413	36.2460782577881	33.0563886289521	4.98652928663347
SIPA1L3	33.5544392963509	29.4004554333925	32.2871714748267	40.9612530061797	28.5444538298179	29.1715004654236	4.98636249886455
HKR1	30.3498716382776	33.2854131623795	31.4675701162343	33.0662991063299	32.9765474841641	31.8716760303911	4.98541018516849
HERC4	33.1763394468816	30.2392832074124	31.6820683155994	37.9665747469346	37.9065963089391	34.7166035797047	4.98534315436635
SPTY2D1	35.0812642842649	30.8138242879171	29.4004554333925	32.5869614337934	26.6971316770314	29.077112396575	4.98530042516335
PHACTR4	34.2830046092902	32.1076349368323	28.8434186553249	40.6668010217291	31.8020248563676	30.0401857146562	4.98481213613688
TAF5	33.1763394468816	31.0779943081529	30.7587241477768	22.0720814252192	24.5226733071675	28.4844798548792	4.98427601988421
RNF19A	34.0337682376713	30.6940609117617	30.29457771976	35.6912899663169	41.6996612975308	43.0253787130635	4.98325676922804
OGG1	29.2463556958423	30.9788699970465	34.9007318722095	34.5523334955041	35.2314864042773	32.1274809749811	4.98286098707636
CAMTA1	33.1763394468816	30.8138242879171	30.9292838952327	29.524797911399	27.0317549226613	32.6563198914377	4.98283005831195
TAF9B	30.6893765822033	34.2631285154668	30.0605354698023	22.0069758438636	30.6893765822033	29.6752609126903	4.98268374007042
ATP6V1F	28.7736975616774	35.0812642842649	31.3080190270429	25.0360767500245	27.4716036052928	30.1303765158374	4.98258929314975
SUGP1	28.9925993106958	30.8138242879171	35.3717316578332	33.375048232619	31.2381037909063	31.7967981269578	4.98254785419946
CD99L2	27.3563573788626	34.1332944111271	33.833682765507	33.0662991063299	36.8502106476989	33.9690708570168	4.98243343750183
ACOT9	31.303049893097	31.0779943081529	32.458015682329	28.7087793397481	31.5479848911448	29.2909493367052	4.98218523824064
RSU1	32.277061952317	33.8740946537565	28.8235403240867	20.9699534881128	25.3505247617019	24.5226733071675	4.98124116136442
CD59	28.6044276610767	37.63676001654	29.2706005326705	32.458015682329	37.9065963089391	41.1813314573144	4.98120584871465
PPP1R7	33.4600621378503	32.0121265613091	29.4004554333925	25.9688512543809	31.148374683726	31.842204113949	4.98089381030647
TIMM10B	32.3367267405545	32.4476737912043	29.980208031693	24.8220222466767	30.3747932463568	29.5500836337291	4.98036112763541
ZNF681	35.3007947238195	30.5250358617262	29.1913315597627	29.7349370172855	31.2381037909063	32.8759354613622	4.98033931955563
TMED5	32.8858453164255	30.8693072832801	30.9788699970465	34.3423850934906	33.6546249863367	35.6814100222493	4.98023622285972
SLC9B2	31.0779943081529	32.1076349368323	31.5083123215035	25.8588559094002	27.1863916404066	23.0850064602699	4.98010885482668
CACNB3	29.5500836337291	30.4197061829864	34.9501958754042	41.9989936317054	35.1264227638517	36.3557954407933	4.97975108593037
FANCM	32.9765474841641	28.1548838510302	33.833682765507	30.289894317681	26.7717586846821	31.8716760303911	4.97969002259675
SPATA20	28.3744856874624	30.4795656610316	36.2712932126098	32.1527035745281	41.0568228189768	40.3466095107687	4.97901635180863
B3GNT1	28.9925993106958	34.2631285154668	31.5776070572272	19.9960836138983	24.7719748698297	23.5543907802975	4.97900923457314
ARF6	35.9562150550039	30.1153051454362	28.9529262998048	30.4895868924205	30.289894317681	33.4499194308694	4.97874383166617
MRPL21	31.4279743282376	33.1961996410375	30.0349816962138	25.5294828280707	27.2860182491118	28.4844798548792	4.97849848172226
CCNE2	31.5479848911448	29.1913315597627	33.9789590854328	21.9226750952247	28.922682122884	26.4418218142684	4.97783793993439
WASF2	33.3056773360689	32.5869614337934	28.8235403240867	56.5408787191927	34.2631285154668	34.4319980664093	4.97769826347458
SC5D	31.6375846930405	33.4548797523932	29.5500836337291	31.4279743282376	32.4674088305303	34.4319980664093	4.97760087379081
TMCO3	30.6293993906401	32.4476737912043	31.4675701162343	35.941179416683	37.5175042986396	36.4313378322812	4.97756073190187
FBXO9	31.4879517618988	31.6574890929807	31.3679967502267	28.922682122884	29.7998922689562	31.0779943081529	4.97747481025822
MAP3K4	32.4277794261653	31.736819477835	30.3701061385926	28.1652673638527	28.5444538298179	27.5565364696874	4.97727467504413
FUZ	33.8790648105085	29.2606866934401	31.5083123215035	24.9611597021637	25.9934033030404	24.7918134325026	4.97695814823512
C9orf142	33.9340719495416	27.5362783350558	33.4204115817403	27.3766821967621	28.922682122884	29.8295686221274	4.97686064284405
MKNK2	33.0563886289521	27.6765051630317	34.0937456298439	37.1506710638015	35.2815133017617	39.913430923235	4.97629409685781
HINFP	29.1814042203958	31.2480411578571	34.2031505126186	24.2231889537515	28.1355869431198	29.8295686221274	4.97624285587023
PEX5	31.4879517618988	32.8654803985031	30.1205122546043	28.7087793397481	29.3457116146473	28.5345028226889	4.97596785981648
SVIP	32.8858453164255	32.7762912350356	28.9179842115354	17.3971279021562	23.6143597404667	22.6515618317016	4.97595688203292
FBXL3	33.9841455264797	28.922682122884	31.6820683155994	29.524797911399	29.6403313067828	35.9262564447981	4.97550466739329
PLXNA3	28.9083195695423	30.1699392280673	35.6313128592419	69.7499173095534	50.2514660987896	48.0576909352373	4.97450882149913
BCL2L1	31.5776070572272	30.4197061829864	32.2170852977479	33.8141521607179	33.1263104528389	33.754174657445	4.97250610991208
ATP5J	33.7844165710884	32.4476737912043	28.2148581094998	27.8267347967505	30.8391208150154	31.1880631418338	4.97223745793449
SYNRG	32.4773029087333	31.0779943081529	30.6293993906401	57.6226853566508	32.9265301021695	32.5373328789287	4.97200886316151
UBXN6	29.7998922689562	32.5869614337934	31.8020248563676	35.0812642842649	33.8141521607179	38.9340039943368	4.97150162002422
CD200	29.7503062848288	33.5054544321189	30.9788699970465	28.922682122884	32.5422811477822	31.9365918139505	4.97145643363716
SORCS1	30.859136392422	30.1153051454362	33.2008966636849	12.7234371652145	11.9853914871332	11.9853914871332	4.97106701836804
SEPW1	29.9901831498798	35.3465975970091	29.0575473056735	31.2480411578571	32.4173272781383	37.4489644715756	4.9702529668845
FAM204A	30.7091682127379	33.7134975832441	29.7503062848288	24.6824018562607	28.2148581094998	28.7035902226188	4.97022818283584
NDOR1	26.6971316770314	31.178125887611	36.9701933779949	32.6563198914377	32.9765474841641	32.0069470229952	4.96978861096401
SNAPC4	31.038847115846	27.6765051630317	35.8212260332998	35.941179416683	34.6420711951408	32.1720364196889	4.96977858404862
EHD1	35.0812642842649	28.4844798548792	30.7587241477768	35.4416017215193	34.2631285154668	35.6814100222493	4.96921891688432
UBE2Q2	31.1181478371152	33.6640217845044	29.336067979052	28.7087793397481	33.1961996410375	37.0095960048345	4.96914117847409
C9orf91	31.7472747008698	32.5273841427255	29.7503062848288	33.9841455264797	27.1863916404066	25.2612076569546	4.96899212079085
NTPCR	31.3679967502267	32.5273841427255	30.0349816962138	24.8714362767209	26.6471129974925	25.2012372977907	4.96779209070427
STX10	30.6293993906401	30.2392832074124	33.071273353494	26.6471129974925	29.0624995949556	31.6872968127687	4.96756796653771
ST6GALNAC3	28.6044276610767	35.1462236987751	30.4296095187013	24.6275623630051	29.9302052724875	32.1274809749811	4.9669560901096
NOA1	33.5544392963509	32.0121265613091	28.4599843673334	24.8220222466767	23.9942144001705	26.7670622951543	4.96661377389372
C21orf58	30.9788699970465	27.6113264202847	35.6313128592419	39.4851541171981	39.3048301759854	34.5523334955041	4.96515821396292
FAM222A	32.227048833942	30.9788699970465	30.5046239658047	32.746056985811	28.6190558256056	29.450011658969	4.96478961083292
ARHGAP17	32.8858453164255	31.8473973316292	29.0025231885724	44.6822294848314	34.3865866755934	34.0937456298439	4.96353497788837
APAF1	34.601836829318	27.4567486445859	31.9417801173958	49.5673052425312	43.8580817554123	48.8856805123524	4.96307947386331
GCAT	31.8766131669635	33.1961996410375	28.6737887444445	20.2707107767265	19.3268234815242	18.6096200665284	4.9630110904918
ZCRB1	32.277061952317	34.4220192208789	27.2860182491118	21.1494077427245	23.7243101292983	25.8588559094002	4.962595719581
FANCC	32.1670719809034	33.375048232619	28.2148581094998	45.7408538625795	41.0568228189768	37.9065963089391	4.96219797364499
TANGO6	29.5500836337291	32.0121265613091	32.0069470229952	29.824627086738	32.5422811477822	30.7989377664209	4.96198336285975
CCDC93	30.050358869652	30.5746320107526	32.9265301021695	36.710378649363	34.0138824207461	32.3821045916167	4.96158404134279
CIRH1A	32.1670719809034	33.4548797523932	28.0896956296001	50.7289556403543	27.2364527985235	23.5048381786582	4.9612088518439
SEC61G	32.9765474841641	32.5273841427255	28.1652673638527	24.3131315939504	28.3541434305901	33.5544392963509	4.96093220625736
CAPZB	31.4879517618988	33.9890969585657	28.2148581094998	49.8465683873897	40.5765893173707	41.9288556954526	4.96070377558574
N6AMT1	32.9765474841641	28.3541434305901	32.2871714748267	31.178125887611	31.0680253385633	36.5205844160023	4.96058175975679
TAF5L	29.6903717151311	30.9788699970465	32.7762912350356	28.3896215650177	27.7759364885006	29.9604300831699	4.95990552595602
FOPNL	33.3056773360689	30.4197061829864	29.7503062848288	21.7874745508308	23.7743952730567	25.0410924945348	4.95982104888991
GSG2	34.0337682376713	28.6336502167255	30.9292838952327	30.6293993906401	27.0317549226613	28.6438207798467	4.95981206957217
TAF15	29.1814042203958	31.5030926871746	32.7762912350356	64.1761672211363	47.6088829396527	36.4313378322812	4.95965989199524
GSTCD	32.0069470229952	34.8407516456229	27.0074420453787	28.6190558256056	30.289894317681	27.6165092148435	4.9594340366389
PTPN12	34.7956383852338	32.1576842441537	26.9021337894414	83.6455800434451	47.4680129654127	37.2547032977684	4.95919162878282
GMPR2	32.1425423186578	31.2480411578571	29.9302052724875	26.5819498689237	28.3997723237278	31.5578513474042	4.95854541877164
MTBP	30.859136392422	31.736819477835	30.6940609117617	22.3081283278447	29.1913315597627	27.9159501163972	4.95853301956632
CYLD	29.5500836337291	34.3423850934906	29.5500836337291	41.1317228926918	40.0079445286427	39.2948606547292	4.95736631680991
C5orf42	29.6301411350738	29.519827823379	34.2725221099907	38.9935242149566	46.6210643686036	40.7805018962536	4.95719548438041
KCNT2	28.9925993106958	29.980208031693	34.4819984947605	38.5652707933662	46.6210643686036	40.1267828576145	4.95710758460431
RABEPK	31.1880631418338	32.82631877956	29.2706005326705	18.4194841719388	17.3971279021562	20.6899963576936	4.95702785403792
